strategy,period,oversold,overbought,total_return,sharpe_ratio,max_drawdown,win_rate,trades_count,annual_return,volatility,sortino_ratio,calculation_time,short_period,long_period,fast,slow,signal
RSI_MEAN_REVERSION,21.0,25.0,70.0,0.13533944687528265,0.022014065925903065,-0.07207933070400999,0.6451612903225806,31,0.031146612431571897,0.06767188324587337,25.606538654850226,0.0004429817199707031,,,,,
RSI_MEAN_REVERSION,7.0,40.0,85.0,0.10343060613621247,0.016046969326417665,-0.216095991951809,0.544,125,0.02380320798751191,0.13833067001386024,20.84289554922964,0.000453948974609375,,,,,
RSI_MEAN_REVERSION,35.0,40.0,60.0,0.1220903515163394,0.01572931605804877,-0.1546348902612767,0.52,50,0.02809750555444523,0.10111583135134751,23.433904895761266,0.0004470348358154297,,,,,
RSI_MEAN_REVERSION,20.0,40.0,65.0,0.12244055151630029,0.015685208078223333,-0.1494743848883083,0.527027027027027,74,0.02817809952703897,0.10016649098895955,25.25511818867019,0.0004489421844482422,,,,,
MACD_CROSSOVER,,,,0.107758048199321,0.013055296185158804,-0.20580808233028094,0.49,100,,,,,,,6.0,45.0,9.0
MACD_CROSSOVER,,,,0.09199771986071292,0.012760582344437839,-0.20567773701433656,0.474025974025974,154,,,,,,,5.0,45.0,5.0
MACD_CROSSOVER,,,,0.11322675836807128,0.01252923668077871,-0.12705315725581884,0.46511627906976744,86,,,,,,,8.0,35.0,10.0
MACD_CROSSOVER,,,,0.11322675836807128,0.01252923668077871,-0.12705315725581884,0.46511627906976744,86,,,,,,,10.0,35.0,8.0
RSI_MEAN_REVERSION,20.0,30.0,65.0,0.12289775956406257,0.012067243380453473,-0.11565091420524402,0.5576923076923077,52,0.028283320009263715,0.09462287519157755,27.33533066622541,0.0004477500915527344,,,,,
MACD_CROSSOVER,,,,0.09195836652796929,0.006769984600774275,-0.2617220494159384,0.4691358024691358,162,,,,,,,5.0,20.0,5.0
