date,Unnamed: 0,end_of_day,ir_overnight,ir_1w,ir_1m,ir_3m,ir_6m,ir_9m,ir_12m
2002-11-17,1571.0,,,,1.60268,1.67188,1.75,1.88616,2.04018
2002-11-18,1572.0,2002-11-18,,,1.5692,1.65402,1.75223,1.88393,2.04018
2002-11-19,1573.0,2002-11-19,,,1.5625,1.64955,1.75,1.87723,2.03125
2002-11-20,1574.0,2002-11-20,,,1.52455,1.62946,1.71875,1.83482,1.97991
2002-11-21,1575.0,2002-11-21,,,1.51786,1.61607,1.71205,1.84375,1.99777
2002-11-22,1576.0,2002-11-22,,,1.49554,1.60045,1.69643,1.82366,1.98884
2002-11-23,1576.0,,,,1.49554,1.60045,1.69643,1.82366,1.98884
2002-11-24,1576.0,,,,1.49554,1.60045,1.69643,1.82366,1.98884
2002-11-25,1577.0,2002-11-25,,,1.47545,1.5558,1.6317,1.76786,1.93304
2002-11-26,1578.0,2002-11-26,,,1.45089,1.53571,1.61607,1.75223,1.92188
2002-11-27,1579.0,2002-11-27,,,1.45982,1.55134,1.61607,1.74107,1.88839
2002-11-28,1580.0,2002-11-28,,,1.5,1.5692,1.64286,1.80357,1.97321
2002-11-29,1581.0,2002-11-29,,,1.5067,1.57589,1.64509,1.80134,1.96205
2002-11-30,1581.0,,,,1.5067,1.57589,1.64509,1.80134,1.96205
2002-12-01,1581.0,,,,1.5067,1.57589,1.64509,1.80134,1.96205
2002-12-02,1582.0,2002-12-02,,,1.54464,1.54688,1.61607,1.76563,1.9375
2002-12-03,1583.0,2002-12-03,,,1.5558,1.5625,1.6317,1.79018,1.96429
2002-12-04,1584.0,2002-12-04,,,1.55357,1.5558,1.625,1.76786,1.93973
2002-12-05,1585.0,2002-12-05,,,1.54241,1.5558,1.61607,1.74554,1.91518
2002-12-06,1586.0,2002-12-06,,,1.55134,1.56027,1.6183,1.75223,1.92411
2002-12-07,1586.0,,,,1.55134,1.56027,1.6183,1.75223,1.92411
2002-12-08,1586.0,,,,1.55134,1.56027,1.6183,1.75223,1.92411
2002-12-09,1587.0,2002-12-09,,,1.52232,1.53571,1.58482,1.70982,1.84375
2002-12-10,1588.0,2002-12-10,,,1.51116,1.53571,1.57813,1.69866,1.84152
2002-12-11,1589.0,2002-12-11,,,1.51339,1.53795,1.58259,1.70536,1.85268
2002-12-12,1590.0,2002-12-12,,,1.50893,1.54018,1.57813,1.70089,1.85045
2002-12-13,1591.0,2002-12-13,,,1.5067,1.53795,1.57589,1.69866,1.83482
2002-12-14,1591.0,,,,1.5067,1.53795,1.57589,1.69866,1.83482
2002-12-15,1591.0,,,,1.5067,1.53795,1.57589,1.69866,1.83482
2002-12-16,1592.0,2002-12-16,,,1.52455,1.53795,1.57143,1.69866,1.82143
2002-12-17,1593.0,2002-12-17,,,1.54018,1.55357,1.58929,1.70536,1.83705
2002-12-18,1594.0,2002-12-18,,,1.59375,1.60491,1.63393,1.73214,1.85045
2002-12-19,1595.0,2002-12-19,,,1.56473,1.56696,1.60045,1.6875,1.80357
2002-12-20,1596.0,2002-12-20,,,1.5625,1.5625,1.59598,1.67634,1.77902
2002-12-21,1596.0,,,,1.5625,1.5625,1.59598,1.67634,1.77902
2002-12-22,1596.0,,,,1.5625,1.5625,1.59598,1.67634,1.77902
2002-12-23,1597.0,2002-12-23,,,1.55804,1.56027,1.58259,1.66964,1.77455
2002-12-24,1598.0,2002-12-24,,,1.54911,1.55357,1.57589,1.66741,1.77455
2002-12-25,1598.0,,,,1.54911,1.55357,1.57589,1.66741,1.77455
2002-12-26,1598.0,,,,1.54911,1.55357,1.57589,1.66741,1.77455
2002-12-27,1599.0,2002-12-27,,,1.54688,1.55134,1.56696,1.65848,1.75223
2002-12-28,1599.0,,,,1.54688,1.55134,1.56696,1.65848,1.75223
2002-12-29,1599.0,,,,1.54688,1.55134,1.56696,1.65848,1.75223
2002-12-30,1600.0,2002-12-30,,,1.51563,1.52232,1.54911,1.61607,1.70536
2002-12-31,1601.0,2002-12-31,,,1.49107,1.49777,1.53571,1.60714,1.69196
2003-01-01,1601.0,,,,1.49107,1.49777,1.53571,1.60714,1.69196
2003-01-02,1602.0,2003-01-02,,,1.4442,1.44866,1.50223,1.57366,1.64955
2003-01-03,1603.0,2003-01-03,,,1.41741,1.44643,1.5,1.60491,1.70759
2003-01-04,1603.0,,,,1.41741,1.44643,1.5,1.60491,1.70759
2003-01-05,1603.0,,,,1.41741,1.44643,1.5,1.60491,1.70759
2003-01-06,1604.0,2003-01-06,,,1.40402,1.42634,1.49777,1.60714,1.70982
2003-01-07,1605.0,2003-01-07,,,1.39063,1.42188,1.49107,1.60268,1.71875
2003-01-08,1606.0,2003-01-08,,,1.39732,1.42634,1.49777,1.60491,1.71875
2003-01-09,1607.0,2003-01-09,,,1.4308,1.45536,1.50446,1.60491,1.72098
2003-01-10,1608.0,2003-01-10,,,1.43973,1.47098,1.52455,1.625,1.75
2003-01-11,1608.0,,,,1.43973,1.47098,1.52455,1.625,1.75
2003-01-12,1608.0,,,,1.43973,1.47098,1.52455,1.625,1.75
2003-01-13,1609.0,2003-01-13,,,1.42857,1.44866,1.51339,1.61607,1.73438
2003-01-14,1610.0,2003-01-14,,,1.43304,1.45089,1.51339,1.61384,1.72545
2003-01-15,1611.0,2003-01-15,,,1.43304,1.45313,1.51116,1.60491,1.70536
2003-01-16,1612.0,2003-01-16,,,1.4308,1.45089,1.5067,1.60268,1.69866
2003-01-17,1613.0,2003-01-17,,,1.42411,1.4442,1.5,1.58036,1.6875
2003-01-18,1613.0,,,,1.42411,1.4442,1.5,1.58036,1.6875
2003-01-19,1613.0,,,,1.42411,1.4442,1.5,1.58036,1.6875
2003-01-20,1614.0,2003-01-20,,,1.40625,1.43973,1.47768,1.5625,1.66964
2003-01-21,1615.0,2003-01-21,,,1.40625,1.43973,1.48214,1.56696,1.67411
2003-01-22,1616.0,2003-01-22,,,1.39955,1.42634,1.47321,1.55134,1.64955
2003-01-23,1617.0,2003-01-23,,,1.39955,1.42857,1.47545,1.55134,1.65179
2003-01-24,1618.0,2003-01-24,,,1.40179,1.42411,1.47321,1.55357,1.65848
2003-01-25,1618.0,,,,1.40179,1.42411,1.47321,1.55357,1.65848
2003-01-26,1618.0,,,,1.40179,1.42411,1.47321,1.55357,1.65848
2003-01-27,1619.0,2003-01-27,,,1.39063,1.42188,1.45759,1.54688,1.64286
2003-01-28,1620.0,2003-01-28,,,1.39509,1.42188,1.46205,1.5558,1.65625
2003-01-29,1621.0,2003-01-29,,,1.40402,1.43304,1.46652,1.56027,1.66741
2003-01-30,1622.0,2003-01-30,,,1.43973,1.44866,1.5,1.60491,1.71429
2003-01-31,1622.0,,,,1.43973,1.44866,1.5,1.60491,1.71429
2003-02-01,1622.0,,,,1.43973,1.44866,1.5,1.60491,1.71429
2003-02-02,1622.0,,,,1.43973,1.44866,1.5,1.60491,1.71429
2003-02-03,1622.0,,,,1.43973,1.44866,1.5,1.60491,1.71429
2003-02-04,1623.0,2003-02-04,,,1.4375,1.44643,1.5,1.60714,1.72098
2003-02-05,1624.0,2003-02-05,,,1.41964,1.43973,1.49107,1.57813,1.6875
2003-02-06,1625.0,2003-02-06,,,1.41741,1.4308,1.48661,1.57366,1.6875
2003-02-07,1626.0,2003-02-07,,,1.39955,1.42857,1.47991,1.5625,1.67634
2003-02-08,1626.0,,,,1.39955,1.42857,1.47991,1.5625,1.67634
2003-02-09,1626.0,,,,1.39955,1.42857,1.47991,1.5625,1.67634
2003-02-10,1627.0,2003-02-10,,,1.39286,1.42411,1.47545,1.55134,1.66295
2003-02-11,1628.0,2003-02-11,,,1.39063,1.42188,1.47768,1.55357,1.65848
2003-02-12,1629.0,2003-02-12,,,1.38616,1.42188,1.47098,1.54688,1.64955
2003-02-13,1630.0,2003-02-13,,,1.37723,1.41741,1.45982,1.54018,1.63393
2003-02-14,1631.0,2003-02-14,,,1.37723,1.40848,1.45536,1.52902,1.62723
2003-02-15,1631.0,,,,1.37723,1.40848,1.45536,1.52902,1.62723
2003-02-16,1631.0,,,,1.37723,1.40848,1.45536,1.52902,1.62723
2003-02-17,1632.0,2003-02-17,,,1.3817,1.40848,1.46429,1.54241,1.64286
2003-02-18,1633.0,2003-02-18,,,1.375,1.40848,1.45982,1.54241,1.63839
2003-02-19,1634.0,2003-02-19,,,1.37723,1.39955,1.45089,1.54018,1.62946
2003-02-20,1635.0,2003-02-20,,,1.38393,1.41295,1.45536,1.54241,1.63393
2003-02-21,1636.0,2003-02-21,,,1.38616,1.41071,1.45759,1.54018,1.63616
2003-02-22,1636.0,,,,1.38616,1.41071,1.45759,1.54018,1.63616
2003-02-23,1636.0,,,,1.38616,1.41071,1.45759,1.54018,1.63616
2003-02-24,1637.0,2003-02-24,,,1.38839,1.41295,1.45982,1.54464,1.63839
2003-02-25,1638.0,2003-02-25,,,1.39063,1.42411,1.46875,1.54911,1.64509
2003-02-26,1639.0,2003-02-26,,,1.41518,1.4375,1.48214,1.56027,1.65402
2003-02-27,1640.0,2003-02-27,,,1.42188,1.43973,1.49554,1.56473,1.66071
2003-02-28,1641.0,2003-02-28,,,1.41741,1.43973,1.4933,1.5625,1.65402
2003-03-01,1641.0,,,,1.41741,1.43973,1.4933,1.5625,1.65402
2003-03-02,1641.0,,,,1.41741,1.43973,1.4933,1.5625,1.65402
2003-03-03,1642.0,2003-03-03,,,1.39286,1.42857,1.48438,1.55357,1.64063
2003-03-04,1643.0,2003-03-04,,,1.38393,1.42411,1.46875,1.54018,1.6317
2003-03-05,1644.0,2003-03-05,,,1.37946,1.41518,1.45982,1.52679,1.61384
2003-03-06,1645.0,2003-03-06,,,1.37946,1.41071,1.44643,1.5067,1.58929
2003-03-07,1646.0,2003-03-07,,,1.37946,1.41741,1.44643,1.5067,1.58705
2003-03-08,1646.0,,,,1.37946,1.41741,1.44643,1.5067,1.58705
2003-03-09,1646.0,,,,1.37946,1.41741,1.44643,1.5067,1.58705
2003-03-10,1647.0,2003-03-10,,,1.35045,1.35714,1.37723,1.41518,1.47545
2003-03-11,1648.0,2003-03-11,,,1.30804,1.31027,1.30357,1.34598,1.40179
2003-03-12,1649.0,2003-03-12,,,1.30804,1.30804,1.30804,1.34598,1.41741
2003-03-13,1650.0,2003-03-13,,,1.31473,1.3192,1.33036,1.38616,1.46652
2003-03-14,1651.0,2003-03-14,,,1.33036,1.34375,1.375,1.44866,1.55357
2003-03-15,1651.0,,,,1.33036,1.34375,1.375,1.44866,1.55357
2003-03-16,1651.0,,,,1.33036,1.34375,1.375,1.44866,1.55357
2003-03-17,1652.0,2003-03-17,,,1.32366,1.32366,1.35045,1.41071,1.48884
2003-03-18,1653.0,2003-03-18,,,1.3192,1.32143,1.35491,1.4442,1.54018
2003-03-19,1654.0,2003-03-19,,,1.33036,1.33705,1.35938,1.45089,1.55357
2003-03-20,1655.0,2003-03-20,,,1.375,1.37054,1.38393,1.47098,1.57143
2003-03-21,1656.0,2003-03-21,,,1.3683,1.36384,1.3683,1.4442,1.54688
2003-03-22,1656.0,,,,1.3683,1.36384,1.3683,1.4442,1.54688
2003-03-23,1656.0,,,,1.3683,1.36384,1.3683,1.4442,1.54688
2003-03-24,1657.0,2003-03-24,,,1.37277,1.37054,1.375,1.44643,1.55357
2003-03-25,1658.0,2003-03-25,,,1.37054,1.37054,1.375,1.43973,1.53571
2003-03-26,1659.0,2003-03-26,,,1.37054,1.37054,1.375,1.44196,1.54018
2003-03-27,1660.0,2003-03-27,,,1.375,1.37723,1.3817,1.44866,1.54911
2003-03-28,1661.0,2003-03-28,,,1.375,1.375,1.375,1.4442,1.54018
2003-03-29,1661.0,,,,1.375,1.375,1.375,1.4442,1.54018
2003-03-30,1661.0,,,,1.375,1.375,1.375,1.4442,1.54018
2003-03-31,1662.0,2003-03-31,,,1.375,1.375,1.375,1.43304,1.50446
2003-04-01,1663.0,2003-04-01,,,1.36607,1.3683,1.36384,1.42411,1.4933
2003-04-02,1664.0,2003-04-02,,,1.375,1.375,1.375,1.4375,1.52455
2003-04-03,1665.0,2003-04-03,,,1.39286,1.38616,1.39509,1.46205,1.55134
2003-04-04,1666.0,2003-04-04,,,1.38393,1.3817,1.38393,1.4442,1.52902
2003-04-05,1666.0,,,,1.38393,1.3817,1.38393,1.4442,1.52902
2003-04-06,1666.0,,,,1.38393,1.3817,1.38393,1.4442,1.52902
2003-04-07,1667.0,2003-04-07,,,1.38393,1.37946,1.38393,1.46429,1.5558
2003-04-08,1668.0,2003-04-08,,,1.38839,1.38393,1.39509,1.49107,1.58482
2003-04-09,1669.0,2003-04-09,,,1.38839,1.38839,1.39732,1.49107,1.57589
2003-04-10,1670.0,2003-04-10,,,1.40848,1.40402,1.40848,1.48661,1.57813
2003-04-11,1671.0,2003-04-11,,,1.4308,1.42857,1.4308,1.5,1.60938
2003-04-12,1671.0,,,,1.4308,1.42857,1.4308,1.5,1.60938
2003-04-13,1671.0,,,,1.4308,1.42857,1.4308,1.5,1.60938
2003-04-14,1672.0,2003-04-14,,,1.4375,1.4375,1.44196,1.52679,1.63393
2003-04-15,1673.0,2003-04-15,,,1.4375,1.44196,1.48661,1.57143,1.68527
2003-04-16,1674.0,2003-04-16,,,1.44866,1.45536,1.5,1.58482,1.69643
2003-04-17,1675.0,2003-04-17,,,1.45089,1.45536,1.5,1.5692,1.66964
2003-04-18,1675.0,,,,1.45089,1.45536,1.5,1.5692,1.66964
2003-04-19,1675.0,,,,1.45089,1.45536,1.5,1.5692,1.66964
2003-04-20,1675.0,,,,1.45089,1.45536,1.5,1.5692,1.66964
2003-04-21,1675.0,,,,1.45089,1.45536,1.5,1.5692,1.66964
2003-04-22,1676.0,2003-04-22,,,1.56027,1.58929,1.59375,1.65179,1.75223
2003-04-23,1677.0,2003-04-23,,,1.65179,1.64286,1.64286,1.6875,1.76563
2003-04-24,1678.0,2003-04-24,,,1.6183,1.6183,1.625,1.68304,1.75
2003-04-25,1679.0,2003-04-25,,,1.66518,1.66295,1.67188,1.70313,1.77679
2003-04-26,1679.0,,,,1.66518,1.66295,1.67188,1.70313,1.77679
2003-04-27,1679.0,,,,1.66518,1.66295,1.67188,1.70313,1.77679
2003-04-28,1680.0,2003-04-28,,,1.66518,1.64509,1.63393,1.67634,1.74107
2003-04-29,1681.0,2003-04-29,,,1.5692,1.56696,1.57143,1.61384,1.6808
2003-04-30,1682.0,2003-04-30,,,1.56027,1.5625,1.5625,1.6183,1.6875
2003-05-01,1682.0,,,,1.56027,1.5625,1.5625,1.6183,1.6875
2003-05-02,1683.0,2003-05-02,,,1.47321,1.46652,1.46875,1.51339,1.56473
2003-05-03,1683.0,,,,1.47321,1.46652,1.46875,1.51339,1.56473
2003-05-04,1683.0,,,,1.47321,1.46652,1.46875,1.51339,1.56473
2003-05-05,1684.0,2003-05-05,,,1.4375,1.4375,1.46429,1.5067,1.5692
2003-05-06,1685.0,2003-05-06,,,1.4375,1.4375,1.45313,1.50223,1.56027
2003-05-07,1686.0,2003-05-07,,,1.40625,1.40625,1.41518,1.44643,1.4933
2003-05-08,1686.0,,,,1.40625,1.40625,1.41518,1.44643,1.4933
2003-05-09,1687.0,2003-05-09,,,1.40179,1.40179,1.41964,1.45313,1.50223
2003-05-10,1687.0,,,,1.40179,1.40179,1.41964,1.45313,1.50223
2003-05-11,1687.0,,,,1.40179,1.40179,1.41964,1.45313,1.50223
2003-05-12,1688.0,2003-05-12,,,1.38616,1.38616,1.39955,1.43973,1.48661
2003-05-13,1689.0,2003-05-13,,,1.375,1.375,1.39732,1.4375,1.48884
2003-05-14,1690.0,2003-05-14,,,1.40625,1.40848,1.42634,1.46652,1.51786
2003-05-15,1691.0,2003-05-15,,,1.38616,1.38839,1.40179,1.44196,1.5
2003-05-16,1692.0,2003-05-16,,,1.42188,1.42411,1.4375,1.48214,1.54688
2003-05-17,1692.0,,,,1.42188,1.42411,1.4375,1.48214,1.54688
2003-05-18,1692.0,,,,1.42188,1.42411,1.4375,1.48214,1.54688
2003-05-19,1693.0,2003-05-19,,,1.37054,1.37054,1.375,1.40402,1.4442
2003-05-20,1694.0,2003-05-20,,,1.35714,1.35938,1.36384,1.39509,1.44196
2003-05-21,1695.0,2003-05-21,,,1.33036,1.32589,1.32366,1.35491,1.39286
2003-05-22,1696.0,2003-05-22,,,1.34821,1.34598,1.35045,1.38616,1.44196
2003-05-23,1697.0,2003-05-23,,,1.34375,1.34375,1.34375,1.37723,1.4375
2003-05-24,1697.0,,,,1.34375,1.34375,1.34375,1.37723,1.4375
2003-05-25,1697.0,,,,1.34375,1.34375,1.34375,1.37723,1.4375
2003-05-26,1698.0,2003-05-26,,,1.33705,1.32813,1.33036,1.3683,1.42188
2003-05-27,1699.0,2003-05-27,,,1.32589,1.32143,1.3192,1.35714,1.40402
2003-05-28,1700.0,2003-05-28,,,1.33036,1.32366,1.32366,1.36161,1.41518
2003-05-29,1701.0,2003-05-29,,,1.33705,1.33705,1.33259,1.3683,1.41295
2003-05-30,1702.0,2003-05-30,,,1.32813,1.3192,1.3192,1.33929,1.3817
2003-05-31,1702.0,,,,1.32813,1.3192,1.3192,1.33929,1.3817
2003-06-01,1702.0,,,,1.32813,1.3192,1.3192,1.33929,1.3817
2003-06-02,1703.0,2003-06-02,,,1.32366,1.32143,1.32143,1.35714,1.40625
2003-06-03,1704.0,2003-06-03,,,1.34598,1.33705,1.33929,1.375,1.42188
2003-06-04,1704.0,,,,1.34598,1.33705,1.33929,1.375,1.42188
2003-06-05,1705.0,2003-06-05,,,1.3125,1.29911,1.29688,1.31696,1.35268
2003-06-06,1706.0,2003-06-06,,,1.27902,1.26339,1.26116,1.28795,1.32813
2003-06-07,1706.0,,,,1.27902,1.26339,1.26116,1.28795,1.32813
2003-06-08,1706.0,,,,1.27902,1.26339,1.26116,1.28795,1.32813
2003-06-09,1707.0,2003-06-09,,,1.2567,1.24777,1.24777,1.27679,1.3125
2003-06-10,1708.0,2003-06-10,,,1.22321,1.20313,1.19643,1.22991,1.25893
2003-06-11,1709.0,2003-06-11,,,1.18527,1.16741,1.16518,1.1875,1.22545
2003-06-12,1710.0,2003-06-12,,,1.15625,1.14286,1.14286,1.1875,1.22768
2003-06-13,1711.0,2003-06-13,,,1.14732,1.13393,1.13616,1.1808,1.22321
2003-06-14,1711.0,,,,1.14732,1.13393,1.13616,1.1808,1.22321
2003-06-15,1711.0,,,,1.14732,1.13393,1.13616,1.1808,1.22321
2003-06-16,1712.0,2003-06-16,,,1.11607,1.09598,1.09598,1.13839,1.19643
2003-06-17,1713.0,2003-06-17,,,1.12054,1.10268,1.10714,1.15402,1.22098
2003-06-18,1714.0,2003-06-18,,,1.125,1.11384,1.13616,1.19643,1.26786
2003-06-19,1715.0,2003-06-19,,,1.12277,1.10938,1.125,1.1875,1.25223
2003-06-20,1716.0,2003-06-20,,,1.04241,1.03125,1.05134,1.10938,1.17411
2003-06-21,1716.0,,,,1.04241,1.03125,1.05134,1.10938,1.17411
2003-06-22,1716.0,,,,1.04241,1.03125,1.05134,1.10938,1.17411
2003-06-23,1717.0,2003-06-23,,,1.02455,1.01786,1.04688,1.12054,1.1875
2003-06-24,1718.0,2003-06-24,,,1.02009,1.01563,1.04911,1.1183,1.1875
2003-06-25,1719.0,2003-06-25,,,1.01563,1.02009,1.04241,1.11384,1.18527
2003-06-26,1720.0,2003-06-26,,,1.12946,1.13839,1.1875,1.25,1.3125
2003-06-27,1721.0,2003-06-27,,,1.12054,1.12946,1.17411,1.25,1.33705
2003-06-28,1721.0,,,,1.12054,1.12946,1.17411,1.25,1.33705
2003-06-29,1721.0,,,,1.12054,1.12946,1.17411,1.25,1.33705
2003-06-30,1722.0,2003-06-30,,,1.10714,1.11384,1.16071,1.23438,1.31027
2003-07-01,1722.0,,,,1.10714,1.11384,1.16071,1.23438,1.31027
2003-07-02,1723.0,2003-07-02,,,1.10714,1.1183,1.16518,1.23438,1.30357
2003-07-03,1724.0,2003-07-03,,,1.11384,1.12277,1.17411,1.23884,1.31027
2003-07-04,1725.0,2003-07-04,,,1.10714,1.125,1.17188,1.22991,1.30134
2003-07-05,1725.0,,,,1.10714,1.125,1.17188,1.22991,1.30134
2003-07-06,1725.0,,,,1.10714,1.125,1.17188,1.22991,1.30134
2003-07-07,1726.0,2003-07-07,,,1.10938,1.125,1.17634,1.23661,1.31027
2003-07-08,1727.0,2003-07-08,,,1.10045,1.1183,1.16295,1.22991,1.31027
2003-07-09,1728.0,2003-07-09,,,1.10938,1.12054,1.16741,1.22768,1.3125
2003-07-10,1729.0,2003-07-10,,,1.10491,1.12277,1.16518,1.22321,1.31027
2003-07-11,1730.0,2003-07-11,,,1.10268,1.12054,1.16295,1.22098,1.30134
2003-07-12,1730.0,,,,1.10268,1.12054,1.16295,1.22098,1.30134
2003-07-13,1730.0,,,,1.10268,1.12054,1.16295,1.22098,1.30134
2003-07-14,1731.0,2003-07-14,,,1.11161,1.12277,1.16295,1.22768,1.30357
2003-07-15,1732.0,2003-07-15,,,1.12946,1.14509,1.1875,1.25,1.33482
2003-07-16,1733.0,2003-07-16,,,1.14732,1.16295,1.21652,1.29018,1.3817
2003-07-17,1734.0,2003-07-17,,,1.17857,1.1875,1.22545,1.29464,1.38393
2003-07-18,1735.0,2003-07-18,,,1.1875,1.1875,1.22545,1.29464,1.38393
2003-07-19,1735.0,,,,1.1875,1.1875,1.22545,1.29464,1.38393
2003-07-20,1735.0,,,,1.1875,1.1875,1.22545,1.29464,1.38393
2003-07-21,1736.0,2003-07-21,,,1.1875,1.1875,1.22321,1.29911,1.38616
2003-07-22,1737.0,2003-07-22,,,1.22321,1.22321,1.25,1.3192,1.41964
2003-07-23,1738.0,2003-07-23,,,1.1875,1.18973,1.22991,1.3058,1.39286
2003-07-24,1739.0,2003-07-24,,,1.18527,1.18973,1.22768,1.29018,1.37723
2003-07-25,1740.0,2003-07-25,,,1.20089,1.20536,1.25,1.31696,1.41295
2003-07-26,1740.0,,,,1.20089,1.20536,1.25,1.31696,1.41295
2003-07-27,1740.0,,,,1.20089,1.20536,1.25,1.31696,1.41295
2003-07-28,1741.0,2003-07-28,,,1.20089,1.20536,1.25,1.31473,1.41071
2003-07-29,1742.0,2003-07-29,,,1.1875,1.20089,1.25223,1.33259,1.44196
2003-07-30,1743.0,2003-07-30,,,1.18527,1.19643,1.25893,1.35268,1.47321
2003-07-31,1744.0,2003-07-31,,,1.17188,1.19196,1.25,1.33482,1.44643
2003-08-01,1745.0,2003-08-01,,,1.16295,1.1875,1.25893,1.39063,1.52455
2003-08-02,1745.0,,,,1.16295,1.1875,1.25893,1.39063,1.52455
2003-08-03,1745.0,,,,1.16295,1.1875,1.25893,1.39063,1.52455
2003-08-04,1746.0,2003-08-04,,,1.14063,1.17411,1.26116,1.40179,1.55134
2003-08-05,1747.0,2003-08-05,,,1.13393,1.16964,1.25,1.37723,1.53571
2003-08-06,1748.0,2003-08-06,,,1.12946,1.17411,1.25446,1.39509,1.55134
2003-08-07,1749.0,2003-08-07,,,1.125,1.16964,1.25,1.3817,1.54241
2003-08-08,1750.0,2003-08-08,,,1.125,1.16518,1.25,1.37054,1.51563
2003-08-09,1750.0,,,,1.125,1.16518,1.25,1.37054,1.51563
2003-08-10,1750.0,,,,1.125,1.16518,1.25,1.37054,1.51563
2003-08-11,1751.0,2003-08-11,,,1.12277,1.16741,1.25,1.3683,1.51116
2003-08-12,1752.0,2003-08-12,,,1.125,1.17411,1.25446,1.375,1.53795
2003-08-13,1753.0,2003-08-13,,,1.12054,1.16964,1.25,1.3683,1.5067
2003-08-14,1754.0,2003-08-14,,,1.11161,1.16964,1.25,1.37054,1.52455
2003-08-15,1755.0,2003-08-15,,,1.10491,1.16741,1.24554,1.36161,1.51786
2003-08-16,1755.0,,,,1.10491,1.16741,1.24554,1.36161,1.51786
2003-08-17,1755.0,,,,1.10491,1.16741,1.24554,1.36161,1.51786
2003-08-18,1756.0,2003-08-18,,,1.12723,1.16964,1.25,1.36607,1.51786
2003-08-19,1757.0,2003-08-19,,,1.12723,1.16964,1.24554,1.36161,1.5
2003-08-20,1758.0,2003-08-20,,,1.12723,1.16741,1.24107,1.34821,1.47991
2003-08-21,1759.0,2003-08-21,,,1.125,1.15402,1.23884,1.34821,1.47545
2003-08-22,1760.0,2003-08-22,,,1.1183,1.15848,1.24107,1.37054,1.53125
2003-08-23,1760.0,,,,1.1183,1.15848,1.24107,1.37054,1.53125
2003-08-24,1760.0,,,,1.1183,1.15848,1.24107,1.37054,1.53125
2003-08-25,1761.0,2003-08-25,,,1.08705,1.1317,1.20982,1.33259,1.5
2003-08-26,1762.0,2003-08-26,,,1.08705,1.13393,1.22321,1.35714,1.52902
2003-08-27,1763.0,2003-08-27,,,1.10938,1.15179,1.23438,1.36384,1.52902
2003-08-28,1764.0,2003-08-28,,,1.08705,1.13393,1.22321,1.35714,1.52902
2003-08-29,1765.0,2003-08-29,,,1.125,1.15625,1.24554,1.35491,1.51116
2003-08-30,1765.0,,,,1.125,1.15625,1.24554,1.35491,1.51116
2003-08-31,1765.0,,,,1.125,1.15625,1.24554,1.35491,1.51116
2003-09-01,1766.0,2003-09-01,,,1.08929,1.1317,1.21429,1.33259,1.4933
2003-09-02,1767.0,2003-09-02,,,1.08705,1.13616,1.21652,1.33482,1.5067
2003-09-03,1768.0,2003-09-03,,,1.08929,1.13839,1.22768,1.36161,1.5558
2003-09-04,1769.0,2003-09-04,,,1.07143,1.125,1.21429,1.33705,1.52679
2003-09-05,1770.0,2003-09-05,,,1.06696,1.12723,1.19866,1.31696,1.4933
2003-09-06,1770.0,,,,1.06696,1.12723,1.19866,1.31696,1.4933
2003-09-07,1770.0,,,,1.06696,1.12723,1.19866,1.31696,1.4933
2003-09-08,1771.0,2003-09-08,,,1.0625,1.11607,1.1875,1.26339,1.38839
2003-09-09,1772.0,2003-09-09,,,1.0625,1.125,1.19643,1.29018,1.42634
2003-09-10,1773.0,2003-09-10,,,1.06473,1.125,1.19643,1.28571,1.41741
2003-09-11,1774.0,2003-09-11,,,1.0625,1.12054,1.18973,1.27232,1.38839
2003-09-12,1774.0,,,,1.0625,1.12054,1.18973,1.27232,1.38839
2003-09-13,1774.0,,,,1.0625,1.12054,1.18973,1.27232,1.38839
2003-09-14,1774.0,,,,1.0625,1.12054,1.18973,1.27232,1.38839
2003-09-15,1775.0,2003-09-15,,,1.0558,1.10045,1.1808,1.26563,1.37277
2003-09-16,1776.0,2003-09-16,,,1.05357,1.10268,1.1875,1.26339,1.375
2003-09-17,1777.0,2003-09-17,,,1.04241,1.09152,1.17188,1.24107,1.33929
2003-09-18,1778.0,2003-09-18,,,1.03795,1.09152,1.17411,1.24554,1.33929
2003-09-19,1779.0,2003-09-19,,,1.02902,1.09152,1.17411,1.25,1.34375
2003-09-20,1779.0,,,,1.02902,1.09152,1.17411,1.25,1.34375
2003-09-21,1779.0,,,,1.02902,1.09152,1.17411,1.25,1.34375
2003-09-22,1780.0,2003-09-22,,,1.00446,1.0692,1.15625,1.24107,1.33705
2003-09-23,1781.0,2003-09-23,,,0.73884,0.8817,1.0067,1.10938,1.21429
2003-09-24,1782.0,2003-09-24,,,0.75446,0.88393,1.01116,1.1183,1.22768
2003-09-25,1783.0,2003-09-25,,,0.72991,0.8683,1.0067,1.12277,1.23661
2003-09-26,1784.0,2003-09-26,,,0.71875,0.86607,1.00893,1.12277,1.2433
2003-09-27,1784.0,,,,0.71875,0.86607,1.00893,1.12277,1.2433
2003-09-28,1784.0,,,,0.71875,0.86607,1.00893,1.12277,1.2433
2003-09-29,1785.0,2003-09-29,,,0.70536,0.83482,1.0,1.10491,1.22991
2003-09-30,1786.0,2003-09-30,,,0.66295,0.81473,0.98438,1.08705,1.20536
