end_of_date,Unnamed: 0,cu_weakside,cu_strongside,disc_win_base_rate,hibor_overnight,hibor_fixing_1m,twi,opening_balance,closing_balance,market_activities,interest_payment,discount_window_reversal,discount_window_activities,intraday_movements_of_aggregate_balance_at_0930,intraday_movements_of_aggregate_balance_at_1000,intraday_movements_of_aggregate_balance_at_1100,intraday_movements_of_aggregate_balance_at_1200,intraday_movements_of_aggregate_balance_at_1500,intraday_movements_of_aggregate_balance_at_1600,forex_trans_t1,other_market_activities_t1,reversal_of_discount_window_t1,interest_payment_issuance_efbn_t1,forecast_aggregate_bal_t1,forex_trans_t2,other_market_activities_t2,reversal_of_discount_window_t2,interest_payment_issuance_efbn_t2,forecast_aggregate_bal_t2,forex_trans_t3,other_market_activities_t3,reversal_of_discount_window_t3,interest_payment_issuance_efbn_t3,forecast_aggregate_bal_t3,forex_trans_t4,other_market_activities_t4,reversal_of_discount_window_t4,interest_payment_issuance_efbn_t4,forecast_aggregate_bal_t4,forex_trans_u,other_market_activities_u,reversal_of_discount_window_u,interest_payment_issuance_efbn_u,forecast_aggregate_bal_u
2002-03-09,6075.0,7.8,,3.25,2.0,2.0067,105.7,323.0,335.0,0.0,0.0,-20.0,32.0,1039.0,1424.0,1800.0,1848.0,33272.0,33534.0,0.0,,,0.0,303.0,0.0,,,0.0,303.0,0.0,,,21.0,324.0,0.0,,,0.0,364.0,0.0,,,-51.0,273.0
2002-03-10,6075.0,7.8,,3.25,2.0,2.0067,105.7,323.0,335.0,0.0,0.0,-20.0,32.0,1039.0,1424.0,1800.0,1848.0,33272.0,33534.0,0.0,,,0.0,303.0,0.0,,,0.0,303.0,0.0,,,21.0,324.0,0.0,,,0.0,364.0,0.0,,,-51.0,273.0
2002-03-11,6074.0,7.8,,3.25,2.0,2.1183,105.8,335.0,323.0,0.0,0.0,-32.0,19.0,17005.0,18900.0,26594.0,35608.0,37126.0,37108.0,0.0,,,0.0,303.0,0.0,,,21.0,324.0,0.0,,,0.0,324.0,0.0,,,0.0,364.0,0.0,,,-51.0,273.0
2002-03-12,6073.0,7.8,,3.25,1.94,2.07143,105.7,323.0,303.0,0.0,0.0,-19.0,0.0,16080.0,18696.0,25915.0,27691.0,32416.0,32910.0,0.0,,,22.0,325.0,0.0,,,0.0,325.0,0.0,,,0.0,325.0,0.0,,,0.0,364.0,0.0,,,-52.0,273.0
2002-03-13,6072.0,7.8,,3.25,2.0,2.11161,105.8,323.0,325.0,0.0,22.0,0.0,0.0,7602.0,10947.0,20606.0,23020.0,25623.0,29801.0,0.0,,,0.0,325.0,0.0,,,0.0,325.0,0.0,,,78.0,403.0,0.0,,,0.0,364.0,0.0,,,-130.0,273.0
2002-03-14,6071.0,7.8,,3.25,2.06,2.18973,105.8,325.0,718.0,0.0,0.0,0.0,393.0,8486.0,15815.0,20531.0,26316.0,27212.0,29118.0,0.0,,,0.0,325.0,0.0,,,78.0,403.0,0.0,,,35.0,438.0,0.0,,,0.0,364.0,0.0,,,-165.0,273.0
2002-03-15,6070.0,7.8,,3.25,2.13,2.2567,105.7,718.0,345.0,0.0,0.0,-393.0,20.0,14140.0,17753.0,24397.0,29863.0,35593.0,37761.0,0.0,,,84.0,409.0,0.0,,,35.0,444.0,0.0,,,-107.0,336.0,0.0,,,0.0,364.0,0.0,,,-63.0,273.0
2002-03-16,6069.0,7.8,,3.25,2.13,2.2567,105.7,345.0,325.0,0.0,0.0,-20.0,0.0,654.0,1825.0,2559.0,2564.0,35593.0,37761.0,0.0,,,84.0,409.0,0.0,,,35.0,444.0,0.0,,,-107.0,336.0,0.0,,,0.0,364.0,0.0,,,-63.0,273.0
2002-03-17,6069.0,7.8,,3.25,2.13,2.2567,105.7,345.0,325.0,0.0,0.0,-20.0,0.0,654.0,1825.0,2559.0,2564.0,35593.0,37761.0,0.0,,,84.0,409.0,0.0,,,35.0,444.0,0.0,,,-107.0,336.0,0.0,,,0.0,364.0,0.0,,,-63.0,273.0
2002-03-18,6068.0,7.8,,3.25,2.06,2.24777,105.9,325.0,451.0,0.0,84.0,0.0,41.0,18903.0,21926.0,27097.0,36970.0,40708.0,42015.0,0.0,,,35.0,444.0,0.0,,,-107.0,336.0,0.0,,,21.0,357.0,0.0,,,0.0,364.0,0.0,,,-84.0,273.0
2002-03-19,6067.0,7.8,,3.25,2.0,2.19196,105.9,451.0,444.0,0.0,35.0,-41.0,0.0,17251.0,19466.0,27092.0,33963.0,36731.0,35497.0,0.0,,,-108.0,336.0,0.0,,,21.0,357.0,0.0,,,0.0,357.0,0.0,,,0.0,364.0,0.0,,,-84.0,273.0
2002-03-20,6066.0,7.8,,3.25,2.0,2.1183,105.9,444.0,336.0,0.0,-108.0,0.0,0.0,16904.0,20745.0,27965.0,30342.0,35029.0,39491.0,0.0,,,21.0,357.0,0.0,,,0.0,357.0,0.0,,,0.0,357.0,0.0,,,0.0,364.0,0.0,,,-84.0,273.0
2002-03-21,6065.0,7.8,,3.25,2.06,2.1875,105.8,336.0,391.0,0.0,21.0,0.0,34.0,15208.0,18713.0,23364.0,30961.0,29988.0,31169.0,0.0,,,0.0,357.0,0.0,,,0.0,357.0,0.0,,,0.0,357.0,0.0,,,0.0,364.0,0.0,,,-84.0,273.0
2002-03-22,6064.0,7.8,,3.25,1.94,2.13393,105.9,391.0,372.0,0.0,0.0,-34.0,15.0,19045.0,22410.0,30122.0,33057.0,40507.0,39104.0,0.0,,,0.0,357.0,0.0,,,0.0,357.0,0.0,,,-50.0,307.0,0.0,,,0.0,364.0,0.0,,,-33.0,273.0
2002-03-23,6063.0,7.8,,3.25,1.94,2.13393,106.0,372.0,397.0,0.0,0.0,0.0,25.0,427.0,1679.0,2281.0,2287.0,40507.0,39104.0,0.0,,,0.0,357.0,0.0,,,0.0,357.0,0.0,,,-50.0,307.0,0.0,,,0.0,364.0,0.0,,,-33.0,273.0
2002-03-24,6063.0,7.8,,3.25,1.94,2.13393,106.0,372.0,397.0,0.0,0.0,0.0,25.0,427.0,1679.0,2281.0,2287.0,40507.0,39104.0,0.0,,,0.0,357.0,0.0,,,0.0,357.0,0.0,,,-50.0,307.0,0.0,,,0.0,364.0,0.0,,,-33.0,273.0
2002-03-25,6062.0,7.8,,3.25,1.94,2.13616,106.0,397.0,399.0,0.0,0.0,-40.0,42.0,13328.0,16721.0,28868.0,34128.0,37305.0,38959.0,0.0,,,0.0,357.0,0.0,,,-50.0,307.0,0.0,,,0.0,307.0,0.0,,,0.0,364.0,0.0,,,-33.0,273.0
2002-03-26,6061.0,7.8,,3.25,1.88,2.13839,106.0,399.0,456.0,0.0,0.0,-42.0,99.0,18050.0,22258.0,28028.0,33794.0,36251.0,35481.0,0.0,,,-50.0,307.0,0.0,,,0.0,307.0,0.0,,,0.0,307.0,0.0,,,0.0,364.0,0.0,,,-33.0,273.0
2002-03-27,6060.0,7.8,,3.25,1.88,2.1183,106.0,456.0,347.0,0.0,-50.0,-99.0,40.0,1218.0,15155.0,18059.0,29849.0,33048.0,35501.0,0.0,,,0.0,307.0,0.0,,,0.0,307.0,0.0,,,-6.0,301.0,0.0,,,0.0,364.0,0.0,,,-28.0,273.0
2002-03-28,6059.0,7.8,,3.25,2.19,2.125,106.0,347.0,783.0,0.0,0.0,-40.0,476.0,10763.0,13688.0,28514.0,41360.0,43309.0,42673.0,0.0,,,0.0,307.0,0.0,,,-6.0,301.0,0.0,,,0.0,301.0,0.0,,,0.0,364.0,0.0,,,-28.0,273.0
2002-03-29,6059.0,7.8,,3.25,2.19,2.125,106.0,347.0,783.0,0.0,0.0,-40.0,476.0,10763.0,13688.0,28514.0,41360.0,43309.0,42673.0,0.0,,,0.0,307.0,0.0,,,-6.0,301.0,0.0,,,0.0,301.0,0.0,,,0.0,364.0,0.0,,,-28.0,273.0
2002-03-30,6059.0,7.8,,3.25,2.19,2.125,106.0,347.0,783.0,0.0,0.0,-40.0,476.0,10763.0,13688.0,28514.0,41360.0,43309.0,42673.0,0.0,,,0.0,307.0,0.0,,,-6.0,301.0,0.0,,,0.0,301.0,0.0,,,0.0,364.0,0.0,,,-28.0,273.0
2002-03-31,6059.0,7.8,,3.25,2.19,2.125,106.0,347.0,783.0,0.0,0.0,-40.0,476.0,10763.0,13688.0,28514.0,41360.0,43309.0,42673.0,0.0,,,0.0,307.0,0.0,,,-6.0,301.0,0.0,,,0.0,301.0,0.0,,,0.0,364.0,0.0,,,-28.0,273.0
2002-04-01,6059.0,7.8,,3.25,2.19,2.125,106.0,347.0,783.0,0.0,0.0,-40.0,476.0,10763.0,13688.0,28514.0,41360.0,43309.0,42673.0,0.0,,,0.0,307.0,0.0,,,-6.0,301.0,0.0,,,0.0,301.0,0.0,,,0.0,364.0,0.0,,,-28.0,273.0
2002-04-02,6058.0,7.8,,3.25,2.0,2.04911,106.1,783.0,604.0,0.0,0.0,-476.0,297.0,1206.0,17956.0,23041.0,31451.0,36051.0,39387.0,0.0,,,-6.0,301.0,0.0,,,0.0,301.0,0.0,,,0.0,301.0,0.0,,,0.0,364.0,0.0,,,-28.0,273.0
2002-04-03,6057.0,7.8,,3.25,1.94,2.02679,106.0,604.0,480.0,0.0,-6.0,-297.0,179.0,16699.0,17041.0,23940.0,29885.0,32155.0,38008.0,0.0,,,0.0,301.0,0.0,,,0.0,301.0,0.0,,,0.0,301.0,0.0,,,0.0,364.0,0.0,,,-28.0,273.0
2002-04-04,6056.0,7.8,,3.25,1.88,2.0,106.0,480.0,796.0,0.0,0.0,-179.0,495.0,12554.0,17178.0,23652.0,32942.0,34059.0,36114.0,0.0,,,0.0,301.0,0.0,,,0.0,301.0,0.0,,,17.0,318.0,0.0,,,0.0,364.0,0.0,,,-45.0,273.0
2002-04-05,6056.0,7.8,,3.25,1.88,2.0,106.0,480.0,796.0,0.0,0.0,-179.0,495.0,12554.0,17178.0,23652.0,32942.0,34059.0,36114.0,0.0,,,0.0,301.0,0.0,,,0.0,301.0,0.0,,,17.0,318.0,0.0,,,0.0,364.0,0.0,,,-45.0,273.0
2002-04-06,6055.0,7.8,,3.25,1.88,2.0,106.0,796.0,714.0,0.0,0.0,-86.0,5.0,1409.0,2228.0,3178.0,2610.0,34059.0,36114.0,0.0,,,0.0,301.0,0.0,,,0.0,301.0,0.0,,,17.0,318.0,0.0,,,0.0,364.0,0.0,,,-45.0,273.0
2002-04-07,6055.0,7.8,,3.25,1.88,2.0,106.0,796.0,714.0,0.0,0.0,-86.0,5.0,1409.0,2228.0,3178.0,2610.0,34059.0,36114.0,0.0,,,0.0,301.0,0.0,,,0.0,301.0,0.0,,,17.0,318.0,0.0,,,0.0,364.0,0.0,,,-45.0,273.0
2002-04-08,6054.0,7.8,,3.25,1.81,1.9375,106.0,714.0,646.0,0.0,0.0,-414.0,345.0,17335.0,20319.0,28394.0,39039.0,42481.0,42064.0,0.0,,,0.0,301.0,0.0,,,17.0,318.0,0.0,,,0.0,318.0,0.0,,,0.0,364.0,0.0,,,-45.0,273.0
2002-04-09,6053.0,7.8,,3.25,1.81,1.90625,106.1,646.0,301.0,0.0,0.0,-345.0,0.0,15247.0,15813.0,19941.0,30259.0,34276.0,33920.0,0.0,,,16.0,317.0,0.0,,,0.0,317.0,0.0,,,0.0,317.0,0.0,,,0.0,364.0,0.0,,,-43.0,273.0
2002-04-10,6052.0,7.8,,3.25,1.75,1.88616,105.9,301.0,317.0,0.0,16.0,0.0,0.0,15171.0,21951.0,26992.0,30273.0,33248.0,35458.0,0.0,,,0.0,317.0,0.0,,,0.0,317.0,0.0,,,19.0,336.0,0.0,,,0.0,364.0,0.0,,,-63.0,273.0
2002-04-11,6051.0,7.8,,3.25,1.75,1.87946,105.9,317.0,334.0,0.0,0.0,0.0,17.0,19208.0,23080.0,26723.0,37584.0,37891.0,36796.0,0.0,,,0.0,317.0,0.0,,,19.0,336.0,0.0,,,19.0,355.0,0.0,,,0.0,364.0,0.0,,,-81.0,273.0
2002-04-12,6050.0,7.8,,3.25,1.81,1.875,106.0,334.0,366.0,0.0,0.0,-17.0,49.0,15864.0,19692.0,25215.0,32742.0,34783.0,34214.0,0.0,,,19.0,336.0,0.0,,,19.0,355.0,0.0,,,-20.0,334.0,0.0,,,0.0,364.0,0.0,,,-61.0,273.0
2002-04-13,6049.0,7.8,,3.25,1.81,1.875,106.0,366.0,464.0,0.0,0.0,-49.0,147.0,1714.0,1840.0,2139.0,1769.0,34783.0,34214.0,0.0,,,19.0,336.0,0.0,,,19.0,355.0,0.0,,,-20.0,334.0,0.0,,,0.0,364.0,0.0,,,-61.0,273.0
2002-04-14,6049.0,7.8,,3.25,1.81,1.875,106.0,366.0,464.0,0.0,0.0,-49.0,147.0,1714.0,1840.0,2139.0,1769.0,34783.0,34214.0,0.0,,,19.0,336.0,0.0,,,19.0,355.0,0.0,,,-20.0,334.0,0.0,,,0.0,364.0,0.0,,,-61.0,273.0
2002-04-15,6048.0,7.8,,3.25,1.81,1.86607,105.9,464.0,336.0,0.0,19.0,-147.0,0.0,17736.0,21502.0,25027.0,35998.0,36743.0,37021.0,0.0,,,19.0,355.0,0.0,,,-20.0,334.0,0.0,,,0.0,334.0,0.0,,,0.0,364.0,0.0,,,-61.0,273.0
2002-04-16,6047.0,7.8,,3.25,1.75,1.86161,105.9,336.0,355.0,0.0,19.0,0.0,0.0,19527.0,21952.0,27596.0,37068.0,38099.0,37689.0,0.0,,,-21.0,334.0,0.0,,,0.0,334.0,0.0,,,0.0,334.0,0.0,,,0.0,364.0,0.0,,,-61.0,273.0
2002-04-17,6046.0,7.8,,3.25,1.81,1.90402,105.8,355.0,334.0,0.0,-21.0,0.0,0.0,9345.0,13307.0,28764.0,34654.0,34007.0,38157.0,0.0,,,0.0,334.0,0.0,,,0.0,334.0,0.0,,,0.0,334.0,0.0,,,0.0,364.0,0.0,,,-61.0,273.0
2002-04-18,6045.0,7.8,,3.25,1.88,1.88616,105.7,334.0,334.0,0.0,0.0,0.0,0.0,3515.0,17787.0,26280.0,32641.0,37018.0,34442.0,0.0,,,0.0,334.0,0.0,,,0.0,334.0,0.0,,,48.0,382.0,0.0,,,0.0,364.0,0.0,,,-109.0,273.0
2002-04-19,6044.0,7.8,,3.25,1.84,1.88393,105.6,334.0,539.0,0.0,0.0,0.0,205.0,11659.0,19552.0,27457.0,34455.0,39077.0,35820.0,0.0,,,0.0,334.0,0.0,,,48.0,382.0,0.0,,,-50.0,333.0,0.0,,,0.0,364.0,0.0,,,-59.0,273.0
2002-04-20,6043.0,7.8,,3.25,1.84,1.88393,105.7,539.0,519.0,0.0,0.0,-20.0,0.0,920.0,2073.0,2229.0,2074.0,39077.0,35820.0,0.0,,,0.0,334.0,0.0,,,48.0,382.0,0.0,,,-50.0,333.0,0.0,,,0.0,364.0,0.0,,,-59.0,273.0
2002-04-21,6043.0,7.8,,3.25,1.84,1.88393,105.7,539.0,519.0,0.0,0.0,-20.0,0.0,920.0,2073.0,2229.0,2074.0,39077.0,35820.0,0.0,,,0.0,334.0,0.0,,,48.0,382.0,0.0,,,-50.0,333.0,0.0,,,0.0,364.0,0.0,,,-59.0,273.0
2002-04-22,6042.0,7.8,,3.25,1.88,1.89509,105.6,519.0,340.0,0.0,0.0,-185.0,5.0,17565.0,20906.0,27389.0,34806.0,36223.0,36533.0,0.0,,,50.0,384.0,0.0,,,-50.0,334.0,0.0,,,0.0,334.0,0.0,,,0.0,364.0,0.0,,,-61.0,273.0
2002-04-23,6041.0,7.8,,3.25,1.81,1.89286,105.7,340.0,384.0,0.0,50.0,-5.0,0.0,7703.0,14452.0,26381.0,32768.0,35426.0,34702.0,0.0,,,-50.0,334.0,0.0,,,0.0,334.0,0.0,,,21.0,355.0,0.0,,,0.0,364.0,0.0,,,-82.0,273.0
2002-04-24,6040.0,7.8,,3.25,1.81,1.875,105.6,384.0,334.0,0.0,-50.0,0.0,0.0,20302.0,21839.0,27817.0,34487.0,34303.0,37653.0,0.0,,,0.0,334.0,0.0,,,21.0,355.0,0.0,,,88.0,443.0,0.0,,,0.0,364.0,0.0,,,-170.0,273.0
2002-04-25,6039.0,7.8,,3.25,1.81,1.85268,105.3,334.0,334.0,0.0,0.0,0.0,0.0,16115.0,17451.0,33366.0,32465.0,36904.0,35544.0,0.0,,,21.0,355.0,0.0,,,88.0,443.0,0.0,,,0.0,443.0,0.0,,,0.0,364.0,0.0,,,-170.0,273.0
2002-04-26,6038.0,7.8,,3.25,1.94,1.87946,105.2,334.0,355.0,0.0,21.0,0.0,0.0,12145.0,15590.0,23283.0,29745.0,28429.0,29647.0,0.0,,,88.0,443.0,0.0,,,0.0,443.0,0.0,,,-141.0,303.0,0.0,,,0.0,364.0,0.0,,,-29.0,273.0
2002-04-27,6037.0,7.8,,3.25,1.94,1.87946,105.1,355.0,387.0,0.0,0.0,0.0,32.0,1533.0,3359.0,4388.0,4374.0,28429.0,29647.0,0.0,,,88.0,443.0,0.0,,,0.0,443.0,0.0,,,-141.0,303.0,0.0,,,0.0,364.0,0.0,,,-29.0,273.0
2002-04-28,6037.0,7.8,,3.25,1.94,1.87946,105.1,355.0,387.0,0.0,0.0,0.0,32.0,1533.0,3359.0,4388.0,4374.0,28429.0,29647.0,0.0,,,88.0,443.0,0.0,,,0.0,443.0,0.0,,,-141.0,303.0,0.0,,,0.0,364.0,0.0,,,-29.0,273.0
2002-04-29,6036.0,7.8,,3.25,1.94,1.89955,105.0,387.0,443.0,0.0,88.0,-32.0,0.0,5871.0,22132.0,25995.0,33374.0,34294.0,38334.0,0.0,,,0.0,443.0,0.0,,,-141.0,303.0,0.0,,,0.0,303.0,0.0,,,0.0,364.0,0.0,,,-29.0,273.0
2002-04-30,6035.0,7.8,,3.25,2.06,1.89063,105.1,443.0,443.0,0.0,0.0,0.0,0.0,4959.0,21069.0,27416.0,35420.0,38383.0,38201.0,0.0,,,-141.0,303.0,0.0,,,0.0,303.0,0.0,,,0.0,303.0,0.0,,,0.0,364.0,0.0,,,-29.0,273.0
2002-05-01,6035.0,7.8,,3.25,2.06,1.89063,105.1,443.0,443.0,0.0,0.0,0.0,0.0,4959.0,21069.0,27416.0,35420.0,38383.0,38201.0,0.0,,,-141.0,303.0,0.0,,,0.0,303.0,0.0,,,0.0,303.0,0.0,,,0.0,364.0,0.0,,,-29.0,273.0
2002-05-02,6034.0,7.8,,3.25,1.75,1.81473,105.0,443.0,303.0,0.0,-141.0,0.0,0.0,1682.0,16251.0,24099.0,30743.0,30371.0,39606.0,0.0,,,0.0,303.0,0.0,,,0.0,303.0,0.0,,,0.0,303.0,0.0,,,0.0,364.0,0.0,,,-29.0,273.0
2002-05-03,6033.0,7.8,,3.25,1.75,1.84598,105.1,303.0,321.0,0.0,0.0,0.0,18.0,13507.0,16406.0,21488.0,31471.0,32805.0,31725.0,0.0,,,0.0,303.0,0.0,,,0.0,303.0,0.0,,,13.0,315.0,0.0,,,0.0,364.0,0.0,,,-42.0,273.0
2002-05-04,6032.0,7.8,,3.25,1.75,1.84598,104.8,321.0,354.0,0.0,0.0,0.0,33.0,834.0,1762.0,1993.0,1534.0,32805.0,31725.0,0.0,,,0.0,303.0,0.0,,,0.0,303.0,0.0,,,13.0,315.0,0.0,,,0.0,364.0,0.0,,,-42.0,273.0
2002-05-05,6032.0,7.8,,3.25,1.75,1.84598,104.8,321.0,354.0,0.0,0.0,0.0,33.0,834.0,1762.0,1993.0,1534.0,32805.0,31725.0,0.0,,,0.0,303.0,0.0,,,0.0,303.0,0.0,,,13.0,315.0,0.0,,,0.0,364.0,0.0,,,-42.0,273.0
2002-05-06,6031.0,7.8,,3.25,1.75,1.81473,104.8,354.0,303.0,0.0,0.0,-51.0,0.0,3117.0,13868.0,24896.0,31747.0,34293.0,34195.0,0.0,,,0.0,303.0,0.0,,,13.0,315.0,0.0,,,0.0,315.0,0.0,,,0.0,364.0,0.0,,,-42.0,273.0
2002-05-07,6030.0,7.8,,3.25,1.81,1.81696,104.7,303.0,303.0,0.0,0.0,0.0,0.0,7408.0,15046.0,21758.0,30991.0,34660.0,34529.0,0.0,,,11.0,314.0,0.0,,,0.0,314.0,0.0,,,0.0,314.0,0.0,,,0.0,364.0,0.0,,,-41.0,273.0
2002-05-08,6029.0,7.8,,3.25,1.81,1.83705,104.9,303.0,393.0,0.0,11.0,0.0,79.0,1231.0,23654.0,29487.0,30472.0,36817.0,38800.0,0.0,,,0.0,314.0,0.0,,,0.0,314.0,0.0,,,54.0,368.0,0.0,,,0.0,364.0,0.0,,,-95.0,273.0
2002-05-09,6028.0,7.8,,3.25,1.81,1.875,105.1,393.0,314.0,0.0,0.0,-79.0,0.0,3886.0,11583.0,22767.0,28848.0,32892.0,32777.0,0.0,,,0.0,314.0,0.0,,,54.0,368.0,0.0,,,27.0,395.0,0.0,,,0.0,364.0,0.0,,,-121.0,273.0
2002-05-10,6027.0,7.8,,3.25,1.81,1.85045,104.5,314.0,314.0,0.0,0.0,0.0,0.0,11871.0,21779.0,28634.0,38262.0,39967.0,39413.0,0.0,,,56.0,370.0,0.0,,,27.0,397.0,0.0,,,-67.0,330.0,0.0,,,0.0,364.0,0.0,,,-57.0,273.0
2002-05-11,6026.0,7.8,,3.25,1.81,1.85045,104.9,314.0,415.0,0.0,0.0,0.0,101.0,1565.0,1936.0,2487.0,2023.0,39967.0,39413.0,0.0,,,56.0,370.0,0.0,,,27.0,397.0,0.0,,,-67.0,330.0,0.0,,,0.0,364.0,0.0,,,-57.0,273.0
2002-05-12,6026.0,7.8,,3.25,1.81,1.85045,104.9,314.0,415.0,0.0,0.0,0.0,101.0,1565.0,1936.0,2487.0,2023.0,39967.0,39413.0,0.0,,,56.0,370.0,0.0,,,27.0,397.0,0.0,,,-67.0,330.0,0.0,,,0.0,364.0,0.0,,,-57.0,273.0
2002-05-13,6025.0,7.8,,3.25,1.81,1.84598,104.8,415.0,370.0,0.0,56.0,-101.0,0.0,3936.0,18736.0,25072.0,34800.0,36872.0,37525.0,0.0,,,27.0,397.0,0.0,,,-67.0,330.0,0.0,,,0.0,330.0,0.0,,,0.0,364.0,0.0,,,-57.0,273.0
2002-05-14,6024.0,7.8,,3.25,1.88,1.875,105.0,370.0,397.0,0.0,27.0,0.0,0.0,1280.0,2773.0,23751.0,33750.0,36441.0,37159.0,0.0,,,-67.0,330.0,0.0,,,0.0,330.0,0.0,,,0.0,330.0,0.0,,,0.0,364.0,0.0,,,-57.0,273.0
2002-05-15,6023.0,7.8,,3.25,1.88,1.89063,105.1,397.0,330.0,0.0,-67.0,0.0,0.0,7119.0,10270.0,23516.0,29431.0,32715.0,36248.0,0.0,,,0.0,330.0,0.0,,,0.0,330.0,0.0,,,0.0,330.0,0.0,,,0.0,364.0,0.0,,,-57.0,273.0
2002-05-16,6022.0,7.8,,3.25,1.88,1.8683,104.9,330.0,410.0,0.0,0.0,0.0,80.0,10670.0,15294.0,25919.0,33670.0,36378.0,35134.0,0.0,,,0.0,330.0,0.0,,,0.0,330.0,0.0,,,-42.0,288.0,0.0,,,0.0,364.0,0.0,,,-15.0,273.0
2002-05-17,6021.0,7.8,,3.25,1.81,1.85491,104.7,410.0,745.0,0.0,0.0,-80.0,415.0,12758.0,17444.0,25414.0,31245.0,33426.0,33430.0,0.0,,,0.0,330.0,0.0,,,-42.0,288.0,0.0,,,0.0,288.0,0.0,,,0.0,364.0,0.0,,,-15.0,273.0
2002-05-18,6020.0,7.8,,3.25,1.81,1.85491,104.5,745.0,1326.0,0.0,0.0,-415.0,996.0,1123.0,2026.0,2242.0,2635.0,33426.0,33430.0,0.0,,,0.0,330.0,0.0,,,-42.0,288.0,0.0,,,0.0,288.0,0.0,,,0.0,364.0,0.0,,,-15.0,273.0
2002-05-19,6020.0,7.8,,3.25,1.81,1.85491,104.5,745.0,1326.0,0.0,0.0,-415.0,996.0,1123.0,2026.0,2242.0,2635.0,33426.0,33430.0,0.0,,,0.0,330.0,0.0,,,-42.0,288.0,0.0,,,0.0,288.0,0.0,,,0.0,364.0,0.0,,,-15.0,273.0
2002-05-20,6020.0,7.8,,3.25,1.81,1.85491,104.5,745.0,1326.0,0.0,0.0,-415.0,996.0,1123.0,2026.0,2242.0,2635.0,33426.0,33430.0,0.0,,,0.0,330.0,0.0,,,-42.0,288.0,0.0,,,0.0,288.0,0.0,,,0.0,364.0,0.0,,,-15.0,273.0
2002-05-21,6019.0,7.8,,3.25,1.81,1.84375,104.5,1326.0,360.0,0.0,0.0,-996.0,30.0,3805.0,5872.0,28434.0,34266.0,39067.0,39127.0,0.0,,,-43.0,287.0,780.0,,,0.0,1067.0,0.0,,,0.0,1067.0,0.0,,,0.0,364.0,0.0,,,-14.0,1053.0
2002-05-22,6018.0,7.8,,3.25,1.69,1.7433,104.3,360.0,450.0,0.0,-43.0,-30.0,163.0,12807.0,14311.0,29033.0,34104.0,36811.0,39482.0,780.0,,,0.0,1067.0,0.0,,,0.0,1067.0,0.0,,,90.0,1157.0,0.0,,,43.0,1200.0,0.0,,,-147.0,1053.0
2002-05-23,6017.0,7.8,,3.25,1.5,1.6875,104.2,450.0,1067.0,780.0,0.0,-163.0,0.0,7407.0,15264.0,26970.0,36435.0,37233.0,36392.0,0.0,,,0.0,1067.0,0.0,,,90.0,1157.0,0.0,,,43.0,1200.0,0.0,,,43.0,1200.0,0.0,,,-147.0,1053.0
2002-05-24,6016.0,7.8,,3.25,1.44,1.64732,104.4,1067.0,1067.0,0.0,0.0,0.0,0.0,12594.0,18079.0,24505.0,33661.0,36449.0,35645.0,0.0,,,90.0,1157.0,0.0,,,43.0,1200.0,0.0,,,-80.0,1120.0,0.0,,,43.0,1200.0,0.0,,,-67.0,1053.0
2002-05-25,6015.0,7.8,,3.25,1.44,1.64732,104.3,1067.0,1067.0,0.0,0.0,0.0,0.0,1759.0,2958.0,3349.0,2927.0,36449.0,35645.0,0.0,,,90.0,1157.0,0.0,,,43.0,1200.0,0.0,,,-80.0,1120.0,0.0,,,43.0,1200.0,0.0,,,-67.0,1053.0
2002-05-26,6015.0,7.8,,3.25,1.44,1.64732,104.3,1067.0,1067.0,0.0,0.0,0.0,0.0,1759.0,2958.0,3349.0,2927.0,36449.0,35645.0,0.0,,,90.0,1157.0,0.0,,,43.0,1200.0,0.0,,,-80.0,1120.0,0.0,,,43.0,1200.0,0.0,,,-67.0,1053.0
2002-05-27,6014.0,7.8,,3.25,1.5,1.66964,104.3,1067.0,1170.0,0.0,90.0,0.0,13.0,4919.0,6716.0,11453.0,18544.0,20304.0,19920.0,0.0,,,43.0,1200.0,0.0,,,-80.0,1120.0,0.0,,,0.0,1120.0,0.0,,,43.0,1200.0,0.0,,,-67.0,1053.0
2002-05-28,6013.0,7.8,,3.25,1.5,1.67634,104.3,1170.0,1200.0,0.0,43.0,-13.0,0.0,14205.0,18244.0,28888.0,33446.0,40222.0,39552.0,0.0,,,-79.0,1121.0,0.0,,,0.0,1121.0,0.0,,,0.0,1121.0,0.0,,,43.0,1200.0,0.0,,,-68.0,1053.0
2002-05-29,6012.0,7.8,,3.25,1.5,1.67857,104.1,1200.0,1121.0,0.0,-79.0,0.0,0.0,12661.0,16663.0,19648.0,27135.0,28975.0,35398.0,0.0,,,0.0,1121.0,0.0,,,0.0,1121.0,0.0,,,0.0,1121.0,0.0,,,43.0,1200.0,0.0,,,-68.0,1053.0
2002-05-30,6011.0,7.8,,3.25,1.5,1.67857,103.9,1121.0,1121.0,0.0,0.0,0.0,0.0,14613.0,17382.0,25448.0,33017.0,34030.0,34566.0,0.0,,,0.0,1121.0,0.0,,,0.0,1121.0,0.0,,,0.0,1121.0,0.0,,,43.0,1200.0,0.0,,,-68.0,1053.0
