end_of_date,Unnamed: 0,cert_of_indebt,gov_notes_coins_circulation,aggr_balance_bf_disc_win,aggr_balance_af_disc_win,outstanding_efbn,ow_lb_bf_disc_win,ow_lb_af_disc_win,mb_bf_disc_win_total
2006-06-29,4802.0,149395.0,7053.0,1315.0,1315.0,128059.0,97519.0,97519.0,285822.0
2006-06-30,4801.0,151105.0,7050.0,1315.0,1366.0,128259.0,97637.0,97586.0,287729.0
2006-07-01,4801.0,151105.0,7050.0,1315.0,1366.0,128259.0,97637.0,97586.0,287729.0
2006-07-02,4801.0,151105.0,7050.0,1315.0,1366.0,128259.0,97637.0,97586.0,287729.0
2006-07-03,4800.0,150195.0,7048.0,1315.0,1315.0,128340.0,97351.0,97351.0,286898.0
2006-07-04,4799.0,149845.0,7047.0,1315.0,1315.0,128298.0,97232.0,97232.0,286505.0
2006-07-05,4798.0,149725.0,7046.0,1277.0,1277.0,128318.0,97957.0,97957.0,286366.0
2006-07-06,4797.0,149985.0,7044.0,1277.0,1277.0,128216.0,97584.0,97584.0,286522.0
2006-07-07,4796.0,150375.0,7042.0,1277.0,1277.0,128281.0,97683.0,97683.0,286975.0
2006-07-08,4795.0,150395.0,7038.0,1277.0,1277.0,128353.0,97715.0,97715.0,287063.0
2006-07-09,4795.0,150395.0,7038.0,1277.0,1277.0,128353.0,97715.0,97715.0,287063.0
2006-07-10,4794.0,150085.0,7037.0,1277.0,1277.0,128434.0,98133.0,98133.0,286833.0
2006-07-11,4793.0,149585.0,7037.0,1277.0,1277.0,128465.0,97953.0,97953.0,286364.0
2006-07-12,4792.0,149165.0,7036.0,1249.0,1249.0,128576.0,97668.0,97668.0,286026.0
2006-07-13,4791.0,149345.0,7035.0,1249.0,1467.0,128558.0,97796.0,97577.0,286187.0
2006-07-14,4790.0,149515.0,7033.0,1249.0,1249.0,128620.0,97202.0,97202.0,286417.0
2006-07-15,4789.0,149595.0,7033.0,1249.0,1249.0,128552.0,97175.0,97175.0,286429.0
2006-07-16,4789.0,149595.0,7033.0,1249.0,1249.0,128552.0,97175.0,97175.0,286429.0
2006-07-17,4788.0,149295.0,7035.0,1249.0,1249.0,128565.0,97290.0,97290.0,286144.0
2006-07-18,4787.0,148905.0,7041.0,1249.0,1249.0,128566.0,97515.0,97515.0,285761.0
2006-07-19,4786.0,148705.0,7042.0,1274.0,1364.0,128536.0,98145.0,98055.0,285557.0
2006-07-20,4785.0,148655.0,7040.0,1303.0,1303.0,128698.0,97923.0,97923.0,285696.0
2006-07-21,4784.0,148985.0,7039.0,1303.0,1385.0,128779.0,98030.0,97948.0,286106.0
2006-07-22,4783.0,149055.0,7038.0,1303.0,1385.0,128793.0,98040.0,97958.0,286189.0
2006-07-23,4783.0,149055.0,7038.0,1303.0,1385.0,128793.0,98040.0,97958.0,286189.0
2006-07-24,4782.0,148735.0,7039.0,1303.0,1516.0,128785.0,98057.0,97844.0,285862.0
2006-07-25,4781.0,148415.0,7039.0,1303.0,1303.0,128810.0,98010.0,98010.0,285567.0
2006-07-26,4780.0,148305.0,7039.0,1299.0,1299.0,128823.0,98124.0,98124.0,285466.0
2006-07-27,4779.0,148615.0,7038.0,1299.0,1299.0,128955.0,98114.0,98114.0,285907.0
2006-07-28,4778.0,149155.0,7037.0,1348.0,1348.0,128992.0,98118.0,98118.0,286532.0
2006-07-29,4777.0,149785.0,7037.0,1348.0,1348.0,128984.0,98120.0,98120.0,287154.0
2006-07-30,4777.0,149785.0,7037.0,1348.0,1348.0,128984.0,98120.0,98120.0,287154.0
2006-07-31,4776.0,149825.0,7037.0,1368.0,1368.0,129111.0,98065.0,98065.0,287341.0
2006-08-01,4775.0,149815.0,7038.0,1368.0,1368.0,129128.0,97813.0,97813.0,287349.0
2006-08-02,4774.0,149755.0,7037.0,1271.0,1271.0,129224.0,97253.0,97253.0,287287.0
2006-08-03,4773.0,149925.0,7037.0,1271.0,1271.0,129269.0,97055.0,97055.0,287502.0
2006-08-04,4772.0,150195.0,7034.0,1271.0,1271.0,129301.0,97038.0,97038.0,287801.0
2006-08-05,4771.0,150405.0,7034.0,1271.0,1463.0,129326.0,97050.0,96856.0,288036.0
2006-08-06,4771.0,150405.0,7034.0,1271.0,1463.0,129326.0,97050.0,96856.0,288036.0
2006-08-07,4770.0,150175.0,7035.0,1271.0,1271.0,129503.0,97134.0,97134.0,287984.0
2006-08-08,4769.0,149965.0,7038.0,1271.0,1271.0,129422.0,97091.0,97091.0,287696.0
2006-08-09,4768.0,149605.0,7040.0,1249.0,1249.0,129561.0,97288.0,97288.0,287455.0
2006-08-10,4767.0,149815.0,7039.0,1249.0,1249.0,129616.0,97354.0,97354.0,287719.0
2006-08-11,4766.0,150035.0,7038.0,1249.0,1249.0,129601.0,96193.0,96193.0,287923.0
2006-08-12,4765.0,150115.0,7038.0,1249.0,1249.0,129620.0,96206.0,96206.0,288022.0
2006-08-13,4765.0,150115.0,7038.0,1249.0,1249.0,129620.0,96206.0,96206.0,288022.0
2006-08-14,4764.0,149775.0,7039.0,1290.0,1290.0,129526.0,95459.0,95459.0,287630.0
2006-08-15,4763.0,149155.0,7038.0,1310.0,1310.0,129485.0,95719.0,95719.0,286988.0
2006-08-16,4762.0,148965.0,7038.0,1282.0,1282.0,129624.0,95432.0,95432.0,286909.0
2006-08-17,4761.0,148875.0,7037.0,1282.0,1282.0,129741.0,95330.0,95330.0,286935.0
2006-08-18,4760.0,149145.0,7036.0,1282.0,1282.0,129786.0,95136.0,95136.0,287249.0
2006-08-19,4759.0,149215.0,7036.0,1282.0,1282.0,129804.0,95147.0,95147.0,287337.0
2006-08-20,4759.0,149215.0,7036.0,1282.0,1282.0,129804.0,95147.0,95147.0,287337.0
2006-08-21,4758.0,148805.0,7036.0,1294.0,1294.0,129902.0,95594.0,95594.0,287037.0
2006-08-22,4757.0,148475.0,7036.0,1300.0,1300.0,129970.0,96043.0,96043.0,286781.0
2006-08-23,4756.0,148095.0,7034.0,1299.0,1299.0,129972.0,96078.0,96078.0,286400.0
2006-08-24,4755.0,148245.0,7034.0,1308.0,1308.0,130016.0,96049.0,96049.0,286603.0
2006-08-25,4754.0,148545.0,7033.0,1330.0,1330.0,130021.0,96408.0,96408.0,286929.0
2006-08-26,4753.0,148845.0,7038.0,1330.0,1330.0,130033.0,96416.0,96416.0,287246.0
2006-08-27,4753.0,148845.0,7038.0,1330.0,1330.0,130033.0,96416.0,96416.0,287246.0
2006-08-28,4752.0,148735.0,7040.0,1353.0,1361.0,130038.0,96491.0,96483.0,287166.0
2006-08-29,4751.0,148685.0,7042.0,1353.0,1353.0,129977.0,96494.0,96494.0,287057.0
2006-08-30,4750.0,148735.0,7041.0,1279.0,1279.0,130097.0,97522.0,97522.0,287152.0
2006-08-31,4749.0,149355.0,7039.0,1279.0,1339.0,130221.0,97161.0,97101.0,287894.0
2006-09-01,4748.0,150265.0,7037.0,1279.0,1279.0,130296.0,97272.0,97272.0,288877.0
2006-09-02,4747.0,150685.0,7037.0,1279.0,1279.0,130293.0,97277.0,97277.0,289294.0
2006-09-03,4747.0,150685.0,7037.0,1279.0,1279.0,130293.0,97277.0,97277.0,289294.0
2006-09-04,4746.0,150555.0,7039.0,1278.0,1278.0,130380.0,97311.0,97311.0,289252.0
2006-09-05,4745.0,150175.0,7038.0,1277.0,1297.0,130413.0,96823.0,96803.0,288903.0
2006-09-06,4744.0,150125.0,7038.0,1248.0,1248.0,130399.0,96903.0,96903.0,288810.0
2006-09-07,4743.0,150055.0,7038.0,1248.0,3941.0,130401.0,96879.0,94182.0,288742.0
2006-09-08,4742.0,150755.0,7039.0,1249.0,1307.0,130421.0,97148.0,97089.0,289464.0
2006-09-09,4742.0,150755.0,7039.0,1249.0,1307.0,130421.0,97148.0,97089.0,289464.0
2006-09-10,4742.0,150755.0,7039.0,1249.0,1307.0,130421.0,97148.0,97089.0,289464.0
2006-09-11,4741.0,150205.0,7039.0,1249.0,1249.0,130519.0,97399.0,97399.0,289012.0
2006-09-12,4740.0,149625.0,7044.0,1249.0,1249.0,130492.0,97267.0,97267.0,288410.0
2006-09-13,4739.0,149355.0,7044.0,1276.0,1276.0,130505.0,97298.0,97298.0,288180.0
2006-09-14,4738.0,149345.0,7044.0,1276.0,1276.0,130564.0,98338.0,98338.0,288229.0
2006-09-15,4737.0,149885.0,7042.0,1276.0,1276.0,130535.0,97303.0,97303.0,288738.0
2006-09-16,4737.0,149885.0,7042.0,1276.0,1276.0,130535.0,97303.0,97303.0,288738.0
2006-09-17,4737.0,149885.0,7042.0,1276.0,1276.0,130535.0,97303.0,97303.0,288738.0
2006-09-18,4736.0,149295.0,7045.0,1429.0,1429.0,130443.0,97609.0,97609.0,288212.0
2006-09-19,4735.0,149055.0,7047.0,1427.0,1427.0,130374.0,97532.0,97532.0,287903.0
2006-09-20,4734.0,148725.0,7049.0,1352.0,1352.0,130564.0,97893.0,97893.0,287690.0
2006-09-21,4733.0,149145.0,7049.0,1363.0,1368.0,130596.0,98422.0,98417.0,288153.0
2006-09-22,4732.0,149515.0,7048.0,1363.0,1383.0,130868.0,98633.0,98612.0,288794.0
2006-09-23,4732.0,149515.0,7048.0,1363.0,1383.0,130868.0,98633.0,98612.0,288794.0
2006-09-24,4732.0,149515.0,7048.0,1363.0,1383.0,130868.0,98633.0,98612.0,288794.0
2006-09-25,4731.0,149375.0,7051.0,1415.0,1415.0,130914.0,97849.0,97849.0,288755.0
2006-09-26,4730.0,149265.0,7059.0,1415.0,1415.0,130949.0,97550.0,97550.0,288688.0
2006-09-27,4729.0,149455.0,7059.0,1304.0,1304.0,130941.0,97710.0,97710.0,288759.0
2006-09-28,4728.0,150595.0,7057.0,1304.0,1304.0,130952.0,97404.0,97404.0,289908.0
2006-09-29,4727.0,152425.0,7055.0,1304.0,1304.0,130952.0,97901.0,97901.0,291736.0
2006-09-30,4727.0,152425.0,7055.0,1304.0,1304.0,130952.0,97901.0,97901.0,291736.0
2006-10-01,4727.0,152425.0,7055.0,1304.0,1304.0,130952.0,97901.0,97901.0,291736.0
2006-10-02,4727.0,152425.0,7055.0,1304.0,1304.0,130952.0,97901.0,97901.0,291736.0
2006-10-03,4726.0,153135.0,7056.0,1304.0,1304.0,131027.0,97671.0,97671.0,292522.0
2006-10-04,4725.0,152515.0,7053.0,1247.0,1247.0,130967.0,97490.0,97490.0,291782.0
2006-10-05,4724.0,152915.0,7051.0,1247.0,1247.0,131036.0,97939.0,97939.0,292249.0
2006-10-06,4723.0,154315.0,7052.0,1247.0,1247.0,131068.0,98157.0,98157.0,293682.0
2006-10-07,4723.0,154315.0,7052.0,1247.0,1247.0,131068.0,98157.0,98157.0,293682.0
2006-10-08,4723.0,154315.0,7052.0,1247.0,1247.0,131068.0,98157.0,98157.0,293682.0
2006-10-09,4722.0,153315.0,7053.0,1247.0,1247.0,130992.0,98248.0,98248.0,292607.0
2006-10-10,4721.0,152845.0,7060.0,1247.0,1247.0,131019.0,98650.0,98650.0,292171.0
2006-10-11,4720.0,152435.0,7060.0,1271.0,1271.0,131005.0,97682.0,97682.0,291771.0
2006-10-12,4719.0,152195.0,7060.0,1271.0,1271.0,130935.0,98352.0,98352.0,291461.0
2006-10-13,4718.0,152335.0,7059.0,1271.0,1271.0,131001.0,98385.0,98385.0,291666.0
2006-10-14,4718.0,152335.0,7059.0,1271.0,1271.0,131001.0,98385.0,98385.0,291666.0
2006-10-15,4718.0,152335.0,7059.0,1271.0,1271.0,131001.0,98385.0,98385.0,291666.0
2006-10-16,4717.0,151735.0,7059.0,1271.0,1271.0,131012.0,98372.0,98372.0,291077.0
2006-10-17,4716.0,150985.0,7059.0,1271.0,1302.0,131080.0,98818.0,98786.0,290395.0
2006-10-18,4715.0,150545.0,7058.0,1288.0,1288.0,131080.0,98653.0,98653.0,289971.0
2006-10-19,4714.0,150655.0,7060.0,1288.0,1288.0,131108.0,98211.0,98211.0,290111.0
2006-10-20,4713.0,150585.0,7061.0,1288.0,1476.0,131094.0,99561.0,99372.0,290028.0
2006-10-21,4713.0,150585.0,7061.0,1288.0,1476.0,131094.0,99561.0,99372.0,290028.0
2006-10-22,4713.0,150585.0,7061.0,1288.0,1476.0,131094.0,99561.0,99372.0,290028.0
2006-10-23,4712.0,150225.0,7062.0,1288.0,1288.0,131089.0,98587.0,98587.0,289664.0
2006-10-24,4711.0,149805.0,7070.0,1288.0,1288.0,131092.0,97778.0,97778.0,289255.0
2006-10-25,4710.0,149865.0,7067.0,1264.0,1264.0,131110.0,98666.0,98666.0,289306.0
2006-10-26,4709.0,150775.0,7065.0,1264.0,1264.0,131228.0,99395.0,99395.0,290332.0
2006-10-27,4708.0,152005.0,7063.0,1264.0,1619.0,131352.0,99471.0,99116.0,291684.0
2006-10-28,4708.0,152005.0,7063.0,1264.0,1619.0,131352.0,99471.0,99116.0,291684.0
2006-10-29,4708.0,152005.0,7063.0,1264.0,1619.0,131352.0,99471.0,99116.0,291684.0
2006-10-30,4708.0,152005.0,7063.0,1264.0,1619.0,131352.0,99471.0,99116.0,291684.0
2006-10-31,4707.0,152595.0,7065.0,1352.0,1352.0,131360.0,99519.0,99519.0,292372.0
2006-11-01,4706.0,152095.0,7064.0,1338.0,1610.0,131449.0,98767.0,98494.0,291946.0
2006-11-02,4705.0,152205.0,7063.0,1338.0,1338.0,131466.0,99049.0,99049.0,292072.0
2006-11-03,4704.0,152725.0,7060.0,1338.0,1338.0,131437.0,99071.0,99071.0,292560.0
2006-11-04,4704.0,152725.0,7060.0,1338.0,1338.0,131437.0,99071.0,99071.0,292560.0
2006-11-05,4704.0,152725.0,7060.0,1338.0,1338.0,131437.0,99071.0,99071.0,292560.0
2006-11-06,4703.0,152405.0,7058.0,1338.0,1379.0,131282.0,98658.0,98617.0,292083.0
2006-11-07,4702.0,151945.0,7058.0,1338.0,1361.0,131389.0,99486.0,99463.0,291730.0
2006-11-08,4701.0,151865.0,7062.0,1272.0,1292.0,131537.0,99410.0,99390.0,291736.0
2006-11-09,4700.0,151995.0,7062.0,1272.0,1272.0,131541.0,99413.0,99413.0,291870.0
2006-11-10,4699.0,152435.0,7062.0,1272.0,1272.0,131623.0,98119.0,98119.0,292392.0
2006-11-11,4699.0,152435.0,7062.0,1272.0,1272.0,131623.0,98119.0,98119.0,292392.0
2006-11-12,4699.0,152435.0,7062.0,1272.0,1272.0,131623.0,98119.0,98119.0,292392.0
2006-11-13,4698.0,152155.0,7063.0,1272.0,1512.0,131691.0,98278.0,98039.0,292181.0
2006-11-14,4697.0,151225.0,7063.0,1297.0,1420.0,131597.0,98732.0,98608.0,291182.0
2006-11-15,4696.0,150855.0,7062.0,1344.0,1346.0,131618.0,98521.0,98519.0,290879.0
2006-11-16,4695.0,151075.0,7064.0,1344.0,1344.0,131566.0,97901.0,97901.0,291049.0
2006-11-17,4694.0,151235.0,7065.0,1360.0,1430.0,131544.0,97871.0,97801.0,291204.0
2006-11-18,4694.0,151235.0,7065.0,1360.0,1430.0,131544.0,97871.0,97801.0,291204.0
2006-11-19,4694.0,151235.0,7065.0,1360.0,1430.0,131544.0,97871.0,97801.0,291204.0
2006-11-20,4693.0,150815.0,7066.0,1360.0,1557.0,131659.0,98237.0,98034.0,290900.0
2006-11-21,4692.0,150355.0,7076.0,1360.0,1360.0,131643.0,98151.0,98151.0,290434.0
2006-11-22,4691.0,149945.0,7075.0,1269.0,1269.0,131757.0,98775.0,98775.0,290046.0
2006-11-23,4690.0,150225.0,7074.0,1269.0,1368.0,131777.0,98740.0,98639.0,290345.0
2006-11-24,4689.0,150685.0,7074.0,1297.0,1297.0,131779.0,98424.0,98424.0,290835.0
2006-11-25,4689.0,150685.0,7074.0,1297.0,1297.0,131779.0,98424.0,98424.0,290835.0
2006-11-26,4689.0,150685.0,7074.0,1297.0,1297.0,131779.0,98424.0,98424.0,290835.0
2006-11-27,4688.0,150645.0,7076.0,1343.0,1343.0,131790.0,98449.0,98449.0,290854.0
2006-11-28,4687.0,150515.0,7076.0,1364.0,1364.0,131776.0,98397.0,98397.0,290731.0
2006-11-29,4686.0,151035.0,7075.0,1278.0,1324.0,131918.0,98675.0,98629.0,291306.0
2006-11-30,4685.0,151795.0,7073.0,1278.0,1377.0,131907.0,98361.0,98262.0,292053.0
2006-12-01,4684.0,152915.0,7073.0,1278.0,2427.0,132005.0,99323.0,98172.0,293271.0
2006-12-02,4684.0,152915.0,7073.0,1278.0,2427.0,132005.0,99323.0,98172.0,293271.0
2006-12-03,4684.0,152915.0,7073.0,1278.0,2427.0,132005.0,99323.0,98172.0,293271.0
2006-12-04,4683.0,153245.0,7077.0,1310.0,2472.0,132104.0,98165.0,96989.0,293736.0
2006-12-05,4682.0,153005.0,7085.0,1332.0,1332.0,132107.0,98901.0,98901.0,293529.0
2006-12-06,4681.0,152915.0,7083.0,1306.0,1306.0,132145.0,97374.0,97374.0,293449.0
2006-12-07,4680.0,153225.0,7085.0,1343.0,1343.0,132055.0,97177.0,97177.0,293708.0
2006-12-08,4679.0,153505.0,7086.0,1371.0,1682.0,131986.0,98355.0,98043.0,293948.0
2006-12-09,4679.0,153505.0,7086.0,1371.0,1682.0,131986.0,98355.0,98043.0,293948.0
2006-12-10,4679.0,153505.0,7086.0,1371.0,1682.0,131986.0,98355.0,98043.0,293948.0
2006-12-11,4678.0,153355.0,7089.0,1389.0,1389.0,131923.0,98362.0,98362.0,293756.0
2006-12-12,4677.0,152595.0,7090.0,1412.0,1508.0,131962.0,98978.0,98880.0,293059.0
2006-12-13,4676.0,152055.0,7090.0,1334.0,1334.0,132126.0,99766.0,99766.0,292605.0
2006-12-14,4675.0,152165.0,7092.0,1334.0,1533.0,132043.0,100311.0,100111.0,292634.0
2006-12-15,4674.0,152395.0,7092.0,1334.0,1334.0,132018.0,100618.0,100618.0,292839.0
2006-12-16,4674.0,152395.0,7092.0,1334.0,1334.0,132018.0,100618.0,100618.0,292839.0
2006-12-17,4674.0,152395.0,7092.0,1334.0,1334.0,132018.0,100618.0,100618.0,292839.0
2006-12-18,4673.0,151985.0,7093.0,1502.0,1502.0,131975.0,100712.0,100712.0,292555.0
2006-12-19,4672.0,151565.0,7105.0,1566.0,1566.0,131860.0,101110.0,101110.0,292096.0
2006-12-20,4671.0,151855.0,7106.0,1413.0,1418.0,132022.0,101375.0,101370.0,292396.0
2006-12-21,4670.0,152915.0,7108.0,1431.0,1479.0,132061.0,100888.0,100840.0,293515.0
2006-12-22,4669.0,154895.0,7109.0,1440.0,1440.0,132170.0,99757.0,99757.0,295614.0
2006-12-23,4669.0,154895.0,7109.0,1440.0,1440.0,132170.0,99757.0,99757.0,295614.0
2006-12-24,4669.0,154895.0,7109.0,1440.0,1440.0,132170.0,99757.0,99757.0,295614.0
2006-12-25,4669.0,154895.0,7109.0,1440.0,1440.0,132170.0,99757.0,99757.0,295614.0
2006-12-26,4669.0,154895.0,7109.0,1440.0,1440.0,132170.0,99757.0,99757.0,295614.0
2006-12-27,4668.0,154895.0,7113.0,1305.0,1305.0,132445.0,100377.0,100377.0,295758.0
2006-12-28,4667.0,154675.0,7114.0,1305.0,1305.0,132423.0,99289.0,99289.0,295517.0
2006-12-29,4666.0,155395.0,7116.0,1305.0,2035.0,132437.0,99260.0,98529.0,296253.0
2006-12-30,4666.0,155395.0,7116.0,1305.0,2035.0,132437.0,99260.0,98529.0,296253.0
2006-12-31,4666.0,155395.0,7116.0,1305.0,2035.0,132437.0,99260.0,98529.0,296253.0
2007-01-01,4666.0,155395.0,7116.0,1305.0,2035.0,132437.0,99260.0,98529.0,296253.0
2007-01-02,4665.0,155255.0,7118.0,1305.0,1305.0,132426.0,99090.0,99090.0,296104.0
2007-01-03,4664.0,154135.0,7125.0,1269.0,1269.0,132469.0,99164.0,99164.0,294998.0
2007-01-04,4663.0,153745.0,7127.0,1269.0,1269.0,132482.0,99116.0,99116.0,294623.0
2007-01-05,4662.0,154065.0,7125.0,1269.0,1269.0,132531.0,98890.0,98890.0,294990.0
2007-01-06,4662.0,154065.0,7125.0,1269.0,1269.0,132531.0,98890.0,98890.0,294990.0
2007-01-07,4662.0,154065.0,7125.0,1269.0,1269.0,132531.0,98890.0,98890.0,294990.0
2007-01-08,4661.0,153605.0,7129.0,1269.0,1385.0,132530.0,98697.0,98581.0,294533.0
2007-01-09,4660.0,153435.0,7131.0,1269.0,1294.0,132532.0,98736.0,98711.0,294367.0
2007-01-10,4659.0,153205.0,7131.0,1293.0,2141.0,132473.0,99071.0,98217.0,294102.0
2007-01-11,4658.0,153435.0,7133.0,1293.0,1293.0,132441.0,99163.0,98163.0,294302.0
2007-01-12,4657.0,153365.0,7136.0,1293.0,1344.0,132318.0,99386.0,99333.0,294112.0
2007-01-13,4657.0,153365.0,7136.0,1293.0,1344.0,132318.0,99386.0,99333.0,294112.0
2007-01-14,4657.0,153365.0,7136.0,1293.0,1344.0,132318.0,99386.0,99333.0,294112.0
2007-01-15,4656.0,153495.0,7151.0,1293.0,1293.0,132306.0,99371.0,99371.0,294245.0
2007-01-16,4655.0,152835.0,7158.0,1293.0,1293.0,132330.0,99219.0,99219.0,293616.0
2007-01-17,4654.0,152745.0,7192.0,1265.0,1312.0,132319.0,99466.0,99419.0,293521.0
2007-01-18,4653.0,152965.0,7220.0,1265.0,1265.0,132156.0,99707.0,99707.0,293606.0
2007-01-19,4652.0,153415.0,7257.0,1265.0,1265.0,132070.0,99643.0,99643.0,294007.0
2007-01-20,4652.0,153415.0,7257.0,1265.0,1265.0,132070.0,99643.0,99643.0,294007.0
2007-01-21,4652.0,153415.0,7257.0,1265.0,1265.0,132070.0,99643.0,99643.0,294007.0
2007-01-22,4651.0,153335.0,7300.0,1296.0,1296.0,132038.0,99603.0,99603.0,293969.0
2007-01-23,4650.0,153415.0,7367.0,1296.0,1304.0,132220.0,99725.0,99717.0,294298.0
2007-01-24,4649.0,154145.0,7421.0,1241.0,1241.0,132375.0,100035.0,100035.0,295182.0
2007-01-25,4648.0,155355.0,7461.0,1241.0,1250.0,132215.0,99978.0,99969.0,296272.0
2007-01-26,4647.0,156365.0,7490.0,1241.0,1246.0,132095.0,99744.0,99738.0,297191.0
2007-01-27,4647.0,156365.0,7490.0,1241.0,1246.0,132095.0,99744.0,99738.0,297191.0
2007-01-28,4647.0,156365.0,7490.0,1241.0,1246.0,132095.0,99744.0,99738.0,297191.0
2007-01-29,4646.0,157695.0,7516.0,1314.0,1314.0,132022.0,99757.0,99757.0,298547.0
2007-01-30,4645.0,158235.0,7538.0,1314.0,1314.0,131976.0,99471.0,99471.0,299063.0
2007-01-31,4644.0,159335.0,7568.0,1274.0,1285.0,132135.0,99667.0,99657.0,300312.0
2007-02-01,4643.0,160915.0,7590.0,1274.0,1274.0,132197.0,99289.0,99289.0,301976.0
2007-02-02,4642.0,163155.0,7707.0,1274.0,1525.0,132022.0,99132.0,98878.0,304158.0
2007-02-03,4642.0,163155.0,7707.0,1274.0,1525.0,132022.0,99132.0,98878.0,304158.0
2007-02-04,4642.0,163155.0,7707.0,1274.0,1525.0,132022.0,99132.0,98878.0,304158.0
2007-02-05,4641.0,165515.0,7777.0,1274.0,1433.0,131979.0,98965.0,98800.0,306545.0
2007-02-06,4640.0,166125.0,7850.0,1274.0,1566.0,132035.0,99023.0,98730.0,307284.0
2007-02-07,4639.0,167275.0,7922.0,1302.0,1307.0,132029.0,99096.0,99091.0,308528.0
2007-02-08,4638.0,169025.0,7965.0,1302.0,1302.0,131957.0,99075.0,99075.0,310249.0
2007-02-09,4637.0,170465.0,8030.0,1302.0,1308.0,131984.0,99052.0,99046.0,311781.0
2007-02-10,4637.0,170465.0,8030.0,1302.0,1308.0,131984.0,99052.0,99046.0,311781.0
2007-02-11,4637.0,170465.0,8030.0,1302.0,1308.0,131984.0,99052.0,99046.0,311781.0
2007-02-12,4636.0,171305.0,8057.0,1302.0,1302.0,131958.0,98840.0,98840.0,312622.0
2007-02-13,4635.0,172015.0,8054.0,1325.0,1325.0,131902.0,98748.0,98748.0,313296.0
2007-02-14,4634.0,172895.0,8039.0,1330.0,1406.0,131877.0,98960.0,98884.0,314141.0
2007-02-15,4633.0,174445.0,8028.0,1349.0,1349.0,132030.0,98953.0,98953.0,315852.0
2007-02-16,4632.0,177645.0,8012.0,1349.0,1349.0,132149.0,99950.0,99950.0,319155.0
2007-02-17,4632.0,177645.0,8012.0,1349.0,1349.0,132149.0,99950.0,99950.0,319155.0
2007-02-18,4632.0,177645.0,8012.0,1349.0,1349.0,132149.0,99950.0,99950.0,319155.0
2007-02-19,4632.0,177645.0,8012.0,1349.0,1349.0,132149.0,99950.0,99950.0,319155.0
2007-02-20,4632.0,177645.0,8012.0,1349.0,1349.0,132149.0,99950.0,99950.0,319155.0
2007-02-21,4631.0,173285.0,7997.0,1261.0,1261.0,132303.0,100187.0,100187.0,314846.0
2007-02-22,4630.0,171805.0,7984.0,1286.0,1657.0,132279.0,100101.0,99730.0,313354.0
2007-02-23,4629.0,170775.0,7968.0,1286.0,1286.0,132283.0,98786.0,98786.0,312312.0
2007-02-24,4629.0,170775.0,7968.0,1286.0,1286.0,132283.0,98786.0,98786.0,312312.0
2007-02-25,4629.0,170775.0,7968.0,1286.0,1286.0,132283.0,98786.0,98786.0,312312.0
2007-02-26,4628.0,169485.0,7950.0,1330.0,1330.0,132384.0,98862.0,98862.0,311149.0
2007-02-27,4627.0,168005.0,7944.0,1341.0,1341.0,132404.0,98841.0,98841.0,309694.0
2007-02-28,4626.0,167335.0,7926.0,1289.0,1294.0,132533.0,98895.0,98889.0,309083.0
2007-03-01,4625.0,167235.0,7913.0,1289.0,1289.0,132511.0,100138.0,100138.0,308948.0
2007-03-02,4624.0,167195.0,7899.0,1288.0,1288.0,132504.0,99238.0,99238.0,308886.0
2007-03-03,4624.0,167195.0,7899.0,1288.0,1288.0,132504.0,99238.0,99238.0,308886.0
2007-03-04,4624.0,167195.0,7899.0,1288.0,1288.0,132504.0,99238.0,99238.0,308886.0
2007-03-05,4623.0,166415.0,7876.0,1284.0,1284.0,132579.0,99260.0,99260.0,308154.0
2007-03-06,4622.0,165225.0,7861.0,1284.0,1284.0,132587.0,99194.0,99194.0,306957.0
2007-03-07,4621.0,164435.0,7844.0,1302.0,1302.0,132533.0,99094.0,99094.0,306114.0
2007-03-08,4620.0,164215.0,7828.0,1302.0,1302.0,132587.0,99017.0,99017.0,305932.0
2007-03-09,4619.0,164145.0,7804.0,1302.0,1626.0,132652.0,99021.0,98697.0,305903.0
2007-03-10,4619.0,164145.0,7804.0,1302.0,1626.0,132652.0,99021.0,98697.0,305903.0
2007-03-11,4619.0,164145.0,7804.0,1302.0,1626.0,132652.0,99021.0,98697.0,305903.0
2007-03-12,4618.0,162995.0,7778.0,1302.0,1302.0,132608.0,98986.0,98986.0,304683.0
2007-03-13,4617.0,161785.0,7770.0,1302.0,1303.0,132628.0,98955.0,98953.0,303485.0
2007-03-14,4616.0,161065.0,7754.0,1282.0,1282.0,132743.0,99408.0,99408.0,302844.0
2007-03-15,4615.0,161065.0,7737.0,1282.0,1282.0,132747.0,99251.0,99251.0,302831.0
2007-03-16,4614.0,161135.0,7723.0,1309.0,1309.0,132774.0,99208.0,99208.0,302941.0
2007-03-17,4614.0,161135.0,7723.0,1309.0,1309.0,132774.0,99208.0,99208.0,302941.0
2007-03-18,4614.0,161135.0,7723.0,1309.0,1309.0,132774.0,99208.0,99208.0,302941.0
2007-03-19,4613.0,160585.0,7706.0,1394.0,2163.0,132704.0,99259.0,98489.0,302389.0
2007-03-20,4612.0,160195.0,7697.0,1431.0,1431.0,132658.0,100226.0,100226.0,301981.0
2007-03-21,4611.0,160065.0,7685.0,1331.0,1331.0,132878.0,100340.0,100340.0,301959.0
2007-03-22,4610.0,159085.0,7678.0,1331.0,1336.0,133035.0,99265.0,99259.0,301129.0
