date,end_of_day,usd,gbp,jpy,cad,aud,sgd,twd,chf,cny,krw,thb,myr,dem,nlg,bef,frf,itl,eur,php,inr,idr,zar,special_drawing_rights,neeri_1983_trade_wgt,neeri_1983_import_wgt,neeri_1983_export_wgt,neeri_2000_trade_wgt,neeri_2000_import_wgt,neeri_2000_export_wgt,neeri_2010_trade_wgt,neeri_2010_import_wgt,neeri_2010_export_wgt,neeri_2020_trade_wgt,neeri_2020_import_wgt,neeri_2020_export_wgt
1992-05-20,1992-05-20,7.735,14.175,0.059875,6.4775,5.8475,4.755,0.2925,5.2825,1.4085,0.009873,,,4.8425,4.3075,0.239,1.445,0.00647,,,,,,10.824359,,,,,,,,,,,,
1992-05-21,1992-05-21,7.736,14.12,0.059625,6.4675,5.8475,4.755,0.2925,5.2525,1.4085,0.00988,,,4.8125,4.2825,0.238,1.434,0.00645,,,,,,10.77222528,,,,,,,,,,,,
1992-05-22,1992-05-22,7.738,14.075,0.059675,6.4775,5.8555,4.745,0.2925,5.2245,1.4085,0.0098665,,,4.7975,4.2625,0.236,1.43,0.0064,,,,,,10.76038542,,,,,,,,,,,,
1992-05-23,1992-05-23,7.741,14.115,0.059925,6.4825,5.8675,4.74,0.2925,5.2255,1.4085,0.0098625,,,4.8125,4.2575,0.236,1.428,0.0064,,,,,,,,,,,,,,,,,,
1992-05-25,1992-05-25,7.746,14.115,0.059995,6.4775,5.8775,4.75,0.2925,5.2175,1.4085,0.0098625,,,4.8075,4.2575,0.237,1.429,0.0064,,,,,,,,,,,,,,,,,,
1992-05-26,1992-05-26,7.746,14.135,0.060025,6.48,5.8775,4.75,0.2925,5.22,1.4085,0.009869,,,4.8125,4.26,0.237,1.433,0.00642,,,,,,10.82139438,,,,,,,,,,,,
1992-05-27,1992-05-27,7.747,14.045,0.059725,6.4525,5.8595,4.75,0.2925,5.1975,1.4085,0.0098615,,,4.7725,4.2375,0.237,1.42,0.00637,,,,,,10.73556019,,,,,,,,,,,,
1992-05-28,1992-05-28,7.75,13.955,0.059625,6.4375,5.8675,4.735,0.2925,5.2175,1.4085,0.009891,,,4.7475,4.2125,0.234,1.415,0.00633,,,,,,10.750645,,,,,,,,,,,,
1992-05-29,1992-05-29,7.743,14.125,0.060425,6.4475,5.8775,4.75,0.2925,5.3125,1.4085,0.009893,,,4.8075,4.2775,0.238,1.435,0.00642,,,,,,10.81170576,,,,,,,,,,,,
1992-05-30,1992-05-30,7.744,14.125,0.060575,6.4405,5.8675,4.76,0.2925,5.3125,1.4085,0.0098825,,,4.8025,4.2775,0.238,1.435,0.00642,,,,,,,,,,,,,,,,,,
1992-06-01,1992-06-01,7.742,14.205,0.061025,6.4395,5.8675,4.765,0.2925,5.3475,1.4085,0.0098825,,,4.8375,4.2975,0.239,1.444,0.00647,,,,,,10.8612518,,,,,,,,,,,,
1992-06-02,1992-06-02,7.74,14.055,0.060575,6.4325,5.8645,4.755,0.2925,5.2625,1.4085,0.00986,,,4.7925,4.2525,0.238,1.429,0.0064,,,,,,10.8149472,,,,,,,,,,,,
1992-06-03,1992-06-03,7.738,14.075,0.060775,6.4525,5.8805,4.755,0.2925,5.2725,1.4085,0.0098435,,,4.8075,4.2625,0.237,1.431,0.0064,,,,,,10.8246882,,,,,,,,,,,,
1992-06-04,1992-06-04,7.738,14.095,0.060525,6.4475,5.8975,4.755,0.2925,5.2725,1.4085,0.0098395,,,4.8175,4.2875,0.238,1.437,0.00643,,,,,,10.81981326,,,,,,,,,,,,
1992-06-06,1992-06-06,7.737,14.135,0.060825,6.4775,5.8975,4.76,0.2925,5.3075,1.4085,0.009829,,,4.8375,4.3125,0.24,1.447,0.00647,,,,,,,,,,,,,,,,,,
1992-06-08,1992-06-08,7.737,14.135,0.060875,6.4825,5.9005,4.76,0.2925,5.3175,1.4085,0.009824,,,4.8525,4.3125,0.239,1.446,0.00645,,,,,,10.86483699,,,,,,,,,,,,
1992-06-09,1992-06-09,7.737,14.175,0.060825,6.4825,5.9075,4.76,0.2925,5.3275,1.4085,0.009822,,,4.8725,4.3325,0.24,1.449,0.00647,,,,,,10.88557215,,,,,,,,,,,,
1992-06-10,1992-06-10,7.735,14.135,0.060625,6.4875,5.8875,4.75,0.2945,5.3075,1.4085,0.009828,,,4.8425,4.3025,0.238,1.441,0.00643,,,,,,10.8494204,,,,,,,,,,,,
1992-06-11,1992-06-11,7.737,14.175,0.060725,6.4725,5.8825,4.765,0.2945,5.3325,1.4085,0.009806,,,4.8625,4.3175,0.239,1.447,0.00646,,,,,,10.86452751,,,,,,,,,,,,
1992-06-12,1992-06-12,7.735,14.265,0.061075,6.4875,5.8845,4.77,0.2945,5.3975,1.4085,0.0098,,,4.8925,4.3475,0.241,1.457,0.0065,,,,,,10.92421785,,,,,,,,,,,,
1992-06-16,1992-06-16,7.734,14.295,0.060875,6.4625,5.8405,4.77,0.2945,5.4375,1.4085,0.0097945,,,4.9025,4.3575,0.242,1.46,0.00653,,,,,,10.91909322,,,,,,,,,,,,
1992-06-17,1992-06-17,7.733,14.365,0.061025,6.4725,5.8375,4.77,0.2945,5.4825,1.4085,0.0097845,,,4.9275,4.3825,0.243,1.468,0.00656,,,,,,10.93825117,,,,,,,,,,,,
1992-06-18,1992-06-18,7.736,14.275,0.060575,6.4725,5.8305,4.77,0.2945,5.4175,1.4085,0.0097765,,,4.8925,4.3375,0.241,1.455,0.0065,,,,,,10.9313548,,,,,,,,,,,,
1992-06-19,1992-06-19,7.737,14.385,0.061025,6.4625,5.8475,4.775,0.2945,5.4625,1.4085,0.0097735,,,4.9275,4.3775,0.243,1.467,0.00653,,,,,,10.92479874,,,,,,,,,,,,
1992-06-20,1992-06-20,7.735,14.355,0.060925,6.4675,5.8325,4.775,0.2945,5.4575,1.4085,0.009799,,,4.9125,4.3675,0.241,1.463,0.00653,,,,,,,,,,,,,,,,,,
1992-06-22,1992-06-22,7.736,14.345,0.060775,6.4625,5.8145,4.775,0.2945,5.4475,1.4085,0.0097745,,,4.9175,4.3675,0.241,1.463,0.00652,,,,,,10.93127744,,,,,,,,,,,,
1992-06-23,1992-06-23,7.733,14.415,0.060975,6.4775,5.8225,4.78,0.2945,5.4775,1.4141,0.0097715,,,4.9475,4.3925,0.243,1.473,0.00658,,,,,,10.94490155,,,,,,,,,,,,
1992-06-24,1992-06-24,7.732,14.425,0.060875,6.4645,5.8255,4.775,0.2945,5.4825,1.4141,0.0097805,,,4.9575,4.3975,0.243,1.475,0.0066,,,,,,10.94974912,,,,,,,,,,,,
1992-06-25,1992-06-25,7.733,14.515,0.061045,6.4805,5.8195,4.785,0.2945,5.5175,1.4141,0.0097765,,,4.9825,4.4175,0.245,1.483,0.00661,,,,,,11.01264263,,,,,,,,,,,,
1992-06-26,1992-06-26,7.731,14.615,0.061525,6.4855,5.7775,4.78,0.2945,5.5725,1.4141,0.0097835,,,5.0125,4.4525,0.247,1.495,0.00668,,,,,,11.0228598,,,,,,,,,,,,
1992-06-27,1992-06-27,7.731,14.625,0.061425,6.4875,5.7975,4.79,0.2945,5.5875,1.4141,0.0097835,,,5.0175,4.4675,0.248,1.501,0.0067,,,,,,,,,,,,,,,,,,
1992-06-29,1992-06-29,7.733,14.695,0.061525,6.4775,5.7945,4.785,0.2945,5.6225,1.4141,0.0097845,,,5.0525,4.4875,0.247,1.507,0.00672,,,,,,11.10729455,,,,,,,,,,,,
1992-06-30,1992-06-30,7.732,14.675,0.061575,6.4675,5.7855,4.785,0.2965,5.6175,1.4141,0.0097845,,,5.0675,4.5075,0.25,1.513,0.00675,,,,,,11.06580644,,,,,,,,,,,,
1992-07-01,1992-07-01,7.73,14.745,0.061675,6.4395,5.7655,4.785,0.2965,5.6575,1.4141,0.0097855,,,5.0925,4.5275,0.249,1.521,0.00679,,,,,,11.106464,,,,,,,,,,,,
1992-07-02,1992-07-02,7.732,14.745,0.062025,6.4355,5.7575,4.785,0.2965,5.6525,1.4141,0.0097855,,,5.0875,4.5175,0.252,1.518,0.00675,,,,,,11.0996726,,,,,,,,,,,,
1992-07-03,1992-07-03,7.729,14.795,0.062125,6.4475,5.7605,4.79,0.2965,5.7075,1.4141,0.0098325,,,5.1075,4.5425,0.253,1.525,0.00679,,,,,,,,,,,,,,,,,,
1992-07-04,1992-07-04,7.731,14.775,0.061925,6.4445,5.7655,4.79,0.2965,5.7075,1.4141,0.009871,,,5.1125,4.5275,0.251,1.516,0.00675,,,,,,,,,,,,,,,,,,
1992-07-06,1992-07-06,7.733,14.675,0.061925,6.4475,5.7675,4.79,0.2965,5.6575,1.4141,0.0098395,,,5.0725,4.5025,0.25,1.511,0.00668,,,,,,11.12763234,,,,,,,,,,,,
1992-07-07,1992-07-07,7.736,14.825,0.062255,6.4475,5.7575,4.795,0.2965,5.7225,1.4141,0.0098285,,,5.1325,4.5625,0.254,1.529,0.00683,,,,,,11.18873152,,,,,,,,,,,,
1992-07-08,1992-07-08,7.734,14.945,0.062325,6.4845,5.7575,4.8,0.2965,5.7775,1.4141,0.0098395,,,5.1925,4.6175,0.255,1.55,0.00692,,,,,,11.23533648,,,,,,,,,,,,
1992-07-09,1992-07-09,7.736,14.855,0.062025,6.4875,5.7645,4.795,0.2985,5.7625,1.4141,0.0098325,,,5.2025,4.6125,0.255,1.545,0.00692,,,,,,11.14014944,,,,,,,,,,,,
1992-07-10,1992-07-10,7.737,14.705,0.061525,6.5125,5.7675,4.795,0.2985,5.6475,1.4141,0.0098325,,,5.1225,4.5375,0.25,1.517,0.00678,,,,,,11.12371701,,,,,,,,,,,,
1992-07-11,1992-07-11,7.736,14.815,0.061825,6.4875,5.7775,4.795,0.2985,5.7025,1.4141,0.0098285,,,5.1625,4.5825,0.253,1.537,0.00687,,,,,,,,,,,,,,,,,,
1992-07-13,1992-07-13,7.733,14.915,0.061875,6.4875,5.7775,4.795,0.2985,5.7425,1.4141,0.0098285,,,5.2125,4.6325,0.255,1.549,0.00693,,,,,,11.18725377,,,,,,,,,,,,
1992-07-14,1992-07-14,7.732,14.865,0.062025,6.4845,5.7875,4.8,0.2955,5.7775,1.4141,0.009821,,,5.2125,4.6275,0.257,1.547,0.00692,,,,,,11.19230196,,,,,,,,,,,,
1992-07-15,1992-07-15,7.734,14.825,0.061775,6.4895,5.7725,4.8,0.2955,5.7425,1.4141,0.009815,,,5.1975,4.6125,0.255,1.544,0.00687,,,,,,11.1907113,,,,,,,,,,,,
1992-07-16,1992-07-16,7.735,14.875,0.061875,6.4825,5.7525,4.805,0.2955,5.7825,1.4141,0.009815,,,5.2275,4.6425,0.255,1.55,0.0069,,,,,,11.19370525,,,,,,,,,,,,
1992-07-17,1992-07-17,7.731,14.985,0.061845,6.4995,5.7525,4.81,0.2955,5.8325,1.4141,0.009815,,,5.2425,4.6525,0.259,1.555,0.00695,,,,,,11.23144218,,,,,,,,,,,,
1992-07-18,1992-07-18,7.731,15.045,0.061975,6.5025,5.7605,4.815,0.2955,5.9275,1.4141,0.009815,,,5.2825,4.6925,0.26,1.57,0.007,,,,,,,,,,,,,,,,,,
1992-07-20,1992-07-20,7.728,15.055,0.062025,6.5045,5.7725,4.81,0.2955,5.9875,1.4141,0.0098295,,,5.3025,4.7125,0.26,1.573,0.00703,,,,,,11.27252448,,,,,,,,,,,,
1992-07-21,1992-07-21,7.735,14.78,0.061725,6.4955,5.7695,4.795,0.2955,5.8925,1.4224,0.009826,,,5.2025,4.6175,0.255,1.537,0.00683,,,,,,11.1206095,,,,,,,,,,,,
1992-07-23,1992-07-23,7.736,14.725,0.061125,6.5175,5.7755,4.8,0.2955,5.8675,1.4224,0.0098325,,,5.1975,4.6125,0.256,1.542,0.00688,,,,,,11.15159872,,,,,,,,,,,,
1992-07-24,1992-07-24,7.737,14.805,0.060825,6.4975,5.7835,4.795,0.2955,5.8775,1.4224,0.0098325,,,5.2025,4.6175,0.257,1.543,0.00689,,,,,,11.15799192,,,,,,,,,,,,
1992-07-25,1992-07-25,7.74,14.695,0.060425,6.5025,5.7825,4.79,0.2955,5.8125,1.4224,0.009825,,,5.1625,4.5675,0.252,1.525,0.00683,,,,,,,,,,,,,,,,,,
1992-07-27,1992-07-27,7.742,14.765,0.060375,6.5105,5.7675,4.795,0.2955,5.8375,1.4224,0.009825,,,5.1775,4.5875,0.255,1.535,0.00688,,,,,,11.15653168,,,,,,,,,,,,
1992-07-28,1992-07-28,7.737,14.905,0.060775,6.5155,5.7575,4.8,0.2935,5.9275,1.4224,0.009819,,,5.2275,4.6425,0.257,1.552,0.00695,,,,,,11.17160904,,,,,,,,,,,,
1992-07-29,1992-07-29,7.735,14.905,0.060575,6.5095,5.7525,4.8,0.2935,5.9175,1.4224,0.009815,,,5.2475,4.6525,0.259,1.56,0.00699,,,,,,11.1862023,,,,,,,,,,,,
1992-07-30,1992-07-30,7.736,14.815,0.060575,6.5325,5.7675,4.795,0.2935,5.8375,1.4224,0.009822,,,5.2075,4.6125,0.255,1.54,0.00688,,,,,,11.145642,,,,,,,,,,,,
1992-07-31,1992-07-31,7.735,14.875,0.060825,6.5445,5.7605,4.8,0.2945,5.8825,1.4224,0.009816,,,5.2275,4.6425,0.257,1.55,0.00694,,,,,,11.1705776,,,,,,,,,,,,
1992-08-01,1992-08-01,7.735,14.865,0.060825,6.5425,5.7605,4.8,0.2945,5.8855,1.4224,0.009816,,,5.2345,4.6475,0.257,1.555,0.00697,,,,,,,,,,,,,,,,,,
1992-08-03,1992-08-03,7.733,14.895,0.060875,6.5345,5.7545,4.805,0.2945,5.8875,1.4224,0.009826,,,5.2375,4.6475,0.257,1.555,0.00697,,,,,,11.17387568,,,,,,,,,,,,
1992-08-04,1992-08-04,7.732,14.845,0.060775,6.5295,5.7395,4.805,0.2945,5.8475,1.4224,0.0098045,,,5.2225,4.6425,0.257,1.55,0.00693,,,,,,11.1657812,,,,,,,,,,,,
1992-08-05,1992-08-05,7.733,14.825,0.060825,6.5275,5.7295,4.81,0.2945,5.8475,1.4224,0.009792,,,5.2325,4.6475,0.257,1.552,0.00694,,,,,,11.16544671,,,,,,,,,,,,
1992-08-06,1992-08-06,7.733,14.725,0.060675,6.5275,5.7075,4.805,0.2925,5.8075,1.4224,0.009795,,,5.2075,4.6225,0.255,1.542,0.0069,,,,,,11.13281345,,,,,,,,,,,,
1992-08-07,1992-08-07,7.733,14.805,0.060505,6.5325,5.7125,4.805,0.2925,5.8325,1.4224,0.009798,,,5.2275,4.6375,0.257,1.549,0.00693,,,,,,11.15817769,,,,,,,,,,,,
1992-08-08,1992-08-08,7.731,14.855,0.060675,6.5375,5.7125,4.81,0.2925,5.8625,1.4224,0.0098035,,,5.2425,4.6725,0.259,1.562,0.007,,,,,,,,,,,,,,,,,,
1992-08-10,1992-08-10,7.733,14.855,0.060425,6.5275,5.7095,4.81,0.2925,5.8625,1.4224,0.0098035,,,5.2525,4.6625,0.259,1.558,0.00698,,,,,,11.18137669,,,,,,,,,,,,
1992-08-11,1992-08-11,7.732,14.905,0.060475,6.5275,5.6775,4.81,0.2925,5.8675,1.4224,0.0097835,,,5.2725,4.6825,0.26,1.563,0.007,,,,,,11.20807524,,,,,,,,,,,,
1992-08-12,1992-08-12,7.731,14.855,0.060425,6.5145,5.5875,4.81,0.2925,5.8475,1.4224,0.0097865,,,5.2575,4.6725,0.259,1.557,0.007,,,,,,11.18157723,,,,,,,,,,,,
1992-08-13,1992-08-13,7.731,14.875,0.060675,6.5025,5.5775,4.81,0.2925,5.8425,1.4224,0.0097865,,,5.2725,4.6825,0.26,1.561,0.007,,,,,,11.19928122,,,,,,,,,,,,
1992-08-14,1992-08-14,7.732,14.905,0.061225,6.4875,5.5655,4.81,0.2925,5.8825,1.4224,0.0097835,,,5.2875,4.7025,0.261,1.565,0.00699,,,,,,11.234596,,,,,,,,,,,,
1992-08-15,1992-08-15,7.731,14.845,0.061275,6.4925,5.5825,4.805,0.2925,5.8675,1.4224,0.0097835,,,5.2775,4.6825,0.26,1.56,0.00698,,,,,,,,,,,,,,,,,,
1992-08-17,1992-08-17,7.733,14.805,0.061255,6.4825,5.5925,4.805,0.2925,5.8325,1.4224,0.0097825,,,5.2525,4.6575,0.258,1.551,0.00693,,,,,,11.21339131,,,,,,,,,,,,
1992-08-18,1992-08-18,7.734,14.895,0.061225,6.4895,5.5975,4.81,0.2925,5.8875,1.4224,0.0097775,,,5.2875,4.6975,0.26,1.564,0.00702,,,,,,11.23974486,,,,,,,,,,,,
1992-08-19,1992-08-19,7.733,14.905,0.061175,6.4575,5.6125,4.81,0.2925,5.9025,1.4224,0.009772,,,5.2975,4.7075,0.261,1.566,0.00703,,,,,,11.23040391,,,,,,,,,,,,
1992-08-20,1992-08-20,7.734,14.945,0.061275,6.4825,5.5875,4.81,0.2925,5.9225,1.4224,0.0097805,,,5.3025,4.7125,0.262,1.568,0.00705,,,,,,11.2579971,,,,,,,,,,,,
1992-08-21,1992-08-21,7.732,14.955,0.061225,6.4905,5.5725,4.815,0.2925,5.9775,1.4224,0.0097795,,,5.3175,4.7225,0.262,1.569,0.00703,,,,,,11.25361672,,,,,,,,,,,,
1992-08-22,1992-08-22,7.733,15.045,0.061425,6.4875,5.5875,4.82,0.2925,6.0525,1.4224,0.0097795,,,5.3825,4.7925,0.265,1.594,0.00713,,,,,,,,,,,,,,,,,,
1992-08-24,1992-08-24,7.73,15.215,0.061725,6.4895,5.5275,4.835,0.2925,6.1125,1.4224,0.0097775,,,5.4225,4.8325,0.265,1.605,0.0072,,,,,,11.366192,,,,,,,,,,,,
1992-08-25,1992-08-25,7.73,15.355,0.061825,6.4945,5.5275,4.83,0.2925,6.2025,1.4297,0.0097815,,,5.4825,4.8725,0.27,1.613,0.00723,,,,,,11.425713,,,,,,,,,,,,
1992-08-26,1992-08-26,7.73,15.345,0.061795,6.5025,5.5275,4.835,0.2925,6.1275,1.4297,0.0098035,,,5.4725,4.8775,0.269,1.609,0.0072,,,,,,11.4250173,,,,,,,,,,,,
1992-08-27,1992-08-27,7.732,15.285,0.061825,6.4925,5.5375,4.835,0.2925,6.1075,1.4297,0.009824,,,5.4675,4.8625,0.27,1.612,0.0072,,,,,,11.38915868,,,,,,,,,,,,
1992-08-28,1992-08-28,7.73,15.305,0.062555,6.4725,5.5575,4.84,0.2925,6.1525,1.4297,0.0098265,,,5.4825,4.8675,0.27,1.613,0.0072,,,,,,11.4302737,,,,,,,,,,,,
1992-09-01,1992-09-01,7.729,15.365,0.062855,6.4725,5.5525,4.845,0.2925,6.2075,1.429704,0.0098365,,,5.5075,4.8825,0.27,1.616,0.00723,,,,,,11.47346863,,,,,,,,,,,,
1992-09-02,1992-09-02,7.729,15.465,0.062925,6.4695,5.5755,4.855,0.2925,6.2525,1.429704,0.0098445,,,5.5525,4.9325,0.271,1.631,0.0073,,,,,,11.51342756,,,,,,,,,,,,
1992-09-03,1992-09-03,7.73,15.425,0.062725,6.4575,5.5625,4.855,0.2925,6.2075,1.429704,0.0098405,,,5.5325,4.9025,0.271,1.625,0.00726,,,,,,11.4810598,,,,,,,,,,,,
1992-09-04,1992-09-04,7.73,15.325,0.062225,6.4605,5.5875,4.845,0.2925,6.1075,1.414236,0.009832,,,5.4475,4.8375,0.267,1.605,0.00716,,,,,,11.3519688,,,,,,,,,,,,
1992-09-05,1992-09-05,7.731,15.415,0.062825,6.4525,5.5775,4.845,0.2925,6.1725,1.414236,0.0098465,,,5.5025,4.8925,0.27,1.624,0.00725,,,,,,,,,,,,,,,,,,
1992-09-07,1992-09-07,7.729,15.425,0.062625,6.4475,5.5555,4.845,0.2925,6.1775,1.414236,0.0098465,,,5.5025,4.8875,0.27,1.623,0.00723,,,,,,,,,,,,,,,,,,
1992-09-08,1992-09-08,7.729,15.415,0.062625,6.4395,5.5275,4.855,0.2925,6.1925,1.414236,0.0098465,,,5.5175,4.8975,0.271,1.628,0.00728,,,,,,11.48351633,,,,,,,,,,,,
1992-09-09,1992-09-09,7.729,15.345,0.062725,6.4225,5.5475,4.865,0.2925,6.2225,1.414236,0.0098515,,,5.5025,4.8875,0.27,1.621,0.00725,,,,,,11.45182743,,,,,,,,,,,,
1992-09-10,1992-09-10,7.73,15.195,0.062645,6.3605,5.5575,4.855,0.2925,6.1425,1.414236,0.0098515,,,5.4475,4.8275,0.268,1.6,0.00713,,,,,,11.3943292,,,,,,,,,,,,
1992-09-11,1992-09-11,7.732,15.045,0.062325,6.3125,5.5875,4.855,0.2925,6.0625,1.4045035,0.0098515,,,5.3875,4.7775,0.265,1.584,0.00706,,,,,,11.34740588,,,,,,,,,,,,
1992-09-14,1992-09-14,7.732,14.565,0.062075,6.3905,5.6625,4.835,0.2925,5.8875,1.402927,0.0098575,,,5.2125,4.6025,0.253,1.533,0.00661,,,,,,11.19957004,,,,,,,,,,,,
1992-09-15,1992-09-15,7.731,14.755,0.062375,6.3755,5.6275,4.85,0.2875,5.9225,1.402927,0.0098375,,,5.2575,4.6575,0.257,1.551,0.00662,,,,,,11.22332463,,,,,,,,,,,,
1992-09-16,1992-09-16,7.73,14.425,0.062225,6.3525,5.6575,4.84,0.2875,5.8925,1.402927,0.0098355,,,5.1925,4.6075,0.255,1.53,0.00643,,,,,,11.1264847,,,,,,,,,,,,
1992-09-17,1992-09-17,7.731,13.375,0.062025,6.3275,5.6325,4.83,0.2875,5.8275,1.402927,0.0098535,,,5.0775,4.5175,0.245,1.503,0.00615,,,,,,11.04891327,,,,,,,,,,,,
1992-09-18,1992-09-18,7.73,13.525,0.062,6.3655,5.6225,4.83,0.2875,5.9575,1.402927,0.0098565,,,5.1825,4.6075,0.255,1.518,0.00622,,,,,,11.0358118,,,,,,,,,,,,
1992-09-19,1992-09-19,7.73,13.53,0.062125,6.3525,5.6475,4.82,0.2875,5.9175,1.402927,0.0098515,,,5.1575,4.5725,0.252,1.5,0.00615,,,,,,,,,,,,,,,,,,
1992-09-21,1992-09-21,7.73,13.305,0.062325,6.3325,5.6205,4.82,0.2875,5.9075,1.402927,0.0098515,,,5.2025,4.6225,0.257,1.531,0.00623,,,,,,11.0355799,,,,,,,,,,,,
1992-09-22,1992-09-22,7.73,13.345,0.063025,6.2575,5.5855,4.825,0.2875,5.9275,1.402927,0.0098385,,,5.2125,4.6275,0.255,1.523,0.00622,,,,,,11.1369975,,,,,,,,,,,,
1992-09-23,1992-09-23,7.73,13.065,0.063575,6.2675,5.5825,4.83,0.2875,5.8975,1.402927,0.0098345,,,5.1425,4.5625,0.253,1.515,0.00619,,,,,,11.0112304,,,,,,,,,,,,
1992-09-24,1992-09-24,7.729,13.175,0.064075,6.2205,5.5825,4.83,0.2875,5.9325,1.402927,0.0098355,,,5.1375,4.5825,0.253,1.511,0.00617,,,,,,11.09644801,,,,,,,,,,,,
1992-09-25,1992-09-25,7.73,13.205,0.063975,6.2125,5.5975,4.835,0.2875,5.9325,1.402927,0.0098325,,,5.2075,4.6425,0.257,1.542,0.00621,,,,,,11.1298086,,,,,,,,,,,,
1992-09-26,1992-09-26,7.73,13.295,0.063975,6.2375,5.5875,4.83,0.2875,5.9425,1.402927,0.0098295,,,5.1975,4.6325,0.257,1.543,0.00624,,,,,,,,,,,,,,,,,,
1992-09-28,1992-09-28,7.731,13.265,0.064475,6.2125,5.5725,4.835,0.2875,6.0225,1.402927,0.0098295,,,5.2475,4.6675,0.257,1.552,0.0063,,,,,,11.21884065,,,,,,,,,,,,
1992-09-29,1992-09-29,7.73,13.465,0.064545,6.1825,5.5325,4.85,0.2875,6.0925,1.402927,0.009812,,,5.3375,4.7525,0.261,1.585,0.0064,,,,,,11.3229813,,,,,,,,,,,,
1992-09-30,1992-09-30,7.723,13.825,0.064575,6.1675,5.5275,4.86,0.2875,6.2675,1.402927,0.009828,,,5.4675,4.8575,0.27,1.62,0.00645,,,,,,11.37474332,,,,,,,,,,,,
1992-10-01,1992-10-01,7.725,13.505,0.064225,6.2075,5.5325,4.86,0.2875,6.1925,1.402927,0.0098385,,,5.4175,4.8275,0.27,1.605,0.00625,,,,,,11.34377625,,,,,,,,,,,,
1992-10-02,1992-10-02,7.726,13.535,0.064575,6.1775,5.5625,4.86,0.2875,6.2425,1.402927,0.0098465,,,5.4525,4.8375,0.267,1.615,0.00627,,,,,,11.32314834,,,,,,,,,,,,
1992-10-03,1992-10-03,7.725,13.445,0.064575,6.2025,5.5325,4.865,0.2875,6.2425,1.402927,0.0098465,,,5.4475,4.8675,0.269,1.623,0.00621,,,,,,,,,,,,,,,,,,
1992-10-06,1992-10-06,7.726,13.335,0.064575,6.1955,5.5755,4.86,0.2875,6.2225,1.402927,0.009822,,,5.4275,4.8125,0.266,1.598,0.00588,,,,,,11.2865271,,,,,,,,,,,,
1992-10-07,1992-10-07,7.729,13.375,0.064575,6.2175,5.5425,4.865,0.2875,6.1875,1.402927,0.0098465,,,5.4025,4.7975,0.265,1.593,0.00589,,,,,,11.28341252,,,,,,,,,,,,
1992-10-08,1992-10-08,7.731,13.125,0.064025,6.1975,5.5575,4.85,0.2875,5.9875,1.402927,0.0098595,,,5.2925,4.6925,0.261,1.559,0.0059,,,,,,11.14083486,,,,,,,,,,,,
1992-10-09,1992-10-09,7.732,13.135,0.063725,6.2045,5.5425,4.825,0.2875,5.9175,1.402927,0.0098585,,,5.2375,4.6425,0.255,1.547,0.00599,,,,,,11.11614176,,,,,,,,,,,,
1992-10-10,1992-10-10,7.731,13.165,0.063575,6.1975,5.5475,4.815,0.2875,5.9075,1.3952925,0.0098545,,,5.2325,4.6275,0.255,1.537,0.00597,,,,,,,,,,,,,,,,,,
1992-10-12,1992-10-12,7.731,13.235,0.064075,6.2025,5.5625,4.81,0.2875,5.9825,1.395293,0.0098545,,,5.2975,4.6975,0.26,1.56,0.00602,,,,,,,,,,,,,,,,,,
1992-10-13,1992-10-13,7.732,13.215,0.063675,6.2225,5.5675,4.81,0.2875,5.8675,1.395293,0.0098525,,,5.2175,4.6325,0.257,1.538,0.00598,,,,,,11.10129632,,,,,,,,,,,,
1992-10-14,1992-10-14,7.732,13.245,0.063875,6.2325,5.5795,4.81,0.2875,5.9275,1.3952925,0.0098605,,,5.2875,4.6975,0.26,1.562,0.00602,,,,,,11.15696672,,,,,,,,,,,,
1992-10-15,1992-10-15,7.728,13.215,0.064075,6.1825,5.5875,4.81,0.2875,5.9725,1.3952925,0.009872,,,5.3275,4.7425,0.26,1.574,0.00607,,,,,,11.18720736,,,,,,,,,,,,
1992-10-16,1992-10-16,7.731,13.045,0.064075,6.1975,5.5895,4.815,0.2875,5.9275,1.3952925,0.009873,,,5.2925,4.6975,0.26,1.559,0.00603,,,,,,11.16348669,,,,,,,,,,,,
1992-10-17,1992-10-17,7.732,12.875,0.064575,6.1975,5.5575,4.815,0.2875,5.8925,1.3952925,0.009875,,,5.2575,4.6375,0.257,1.54,0.006,,,,,,,,,,,,,,,,,,
1992-10-19,1992-10-19,7.733,12.525,0.064525,6.2025,5.5525,4.82,0.29,5.8525,1.3952925,0.009875,,,5.2125,4.6225,0.255,1.535,0.00596,,,,,,11.07643988,,,,,,,,,,,,
1992-10-20,1992-10-20,7.732,12.595,0.063875,6.2145,5.5375,4.8,0.29,5.7575,1.3952925,0.009885,,,5.1425,4.5675,0.253,1.518,0.0059,,,,,,11.0115278,,,,,,,,,,,,
1992-10-21,1992-10-21,7.732,12.505,0.063275,6.2455,5.5455,4.785,0.288,5.7125,1.3952925,0.009887,,,5.1175,4.5375,0.251,1.508,0.00585,,,,,,10.96907912,,,,,,,,,,,,
1992-10-22,1992-10-22,7.731,12.505,0.063375,6.2325,5.5495,4.79,0.288,5.6975,1.3952925,0.009877,,,5.0975,4.5225,0.25,1.501,0.00582,,,,,,10.99239966,,,,,,,,,,,,
